mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	8.0	0	0	4/2	2	2	2	2	1		4	52	E3	3	11
1	1	0	0	3.0	0	0	4/2	2	1	3/4	1/2	3/2		4	64	E4	4	7
1	1	0	0	4.0	0	0	4/2	1	2	1	1	1	1	8	68	G#4	4	3
1	1	0	0	2.0	0	0	4/2	1	1	1/2	1/2	1		5	71	B4	4	0
1	1	2	2	4.0	1/2	1/2	4/2	1	1	1	1	1		4	76	E5	5	1
1	1	3	3	1.0	3/4	3/4	4/2	2	1	1/4	1/4	1		2	62	D4	4	8
1	1	4	4	2.0	1	1	4/2	2	1	1/2	1/2	1		0	60	C4	4	9
1	1	4	4	1.0	1	1	4/2	1	2	1/4	1/4	1	-1	8	68	G#4	4	4
1	1	5	5	2.0	5/4	5/4	4/2	1	2	1/2	1/2	1		3	69	A4	4	5
1	1	6	6	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		5	59	B3	3	10
1	1	6	6	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1		2	74	D5	5	2
1	1	7	7	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1		8	68	G#4	4	6
2	2	8	8	2.0	0	0	4/2	2	2	1/2	1/2	1		-1	53	F3	3	22
2	2	8	8	4.0	0	0	4/2	2	1	1	1	1		3	57	A3	3	18
2	2	8	8	6.0	0	0	4/2	1	2	3/2	1	3/2		3	69	A4	4	16
2	2	8	8	2.0	0	0	4/2	1	1	1/2	1/2	1		0	72	C5	5	12
2	2	10	10	4.0	1/2	1/2	4/2	2	2	1	1	1		6	54	F#3	3	23
2	2	10	10	3.0	1/2	1/2	4/2	1	1	3/4	1/2	3/2		2	74	D5	5	13
2	2	12	12	3.0	1	1	4/2	2	1	3/4	1/2	3/2		2	62	D4	4	19
2	2	13	13	1.0	5/4	5/4	4/2	1	1	1/4	1/4	1		0	72	C5	5	14
2	2	14	14	2.0	3/2	3/2	4/2	2	2	1/2	1/2	1	1	1	55	G3	3	24
