mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/2	1	1	1	1	1		1	67	G4	4	0
1	1	4	4	3.0	1	1	4/2	1	1	3/4	1/2	3/2		-3	75	Eb5	5	1
1	1	7	7	1.0	7/4	7/4	4/2	1	1	1/4	1/4	1		-3	75	Eb5	5	2
2	2	8	8	2.0	0	0	4/2	1	1	1/2	1/2	1		-2	70	Bb4	4	3
2	2	10	10	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		5	71	B4	4	4
2	2	12	12	2.0	1	1	4/2	1	1	1/2	1/2	1		0	72	C5	5	5
2	2	14	14	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1		7	73	C#5	5	6
3	3	16	16	2.0	0	0	4/2	1	1	1/2	1/2	1		2	74	D5	5	7
3	3	18	18	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		1	55	G3	3	12
3	3	18	18	3.0	1/2	1/2	4/2	1	1	3/4	1/2	3/2		-2	70	Bb4	4	8
3	3	20	20	3.0	1	1	4/2	2	1	3/4	1/2	3/2		-3	63	Eb4	4	13
3	3	21	21	0.5	5/4	5/4	4/2	1	1	1/8	1/8	1		3	69	A4	4	9
3	3	43/2	43/2	0.5	11/8	11/8	4/2	1	1	1/8	1/8	1		1	67	G4	4	10
3	3	22	22	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1		0	72	C5	5	11
3	3	23	23	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1		-3	63	Eb4	4	14
4	4	24	24	2.0	0	0	4/2	2	1	1/2	1/2	1		-2	58	Bb3	3	24
4	4	24	24	4.0	0	0	4/2	1	1	1	1	1		2	74	D5	5	15
4	4	25	25	1.0	1/4	1/4	4/2	1	2	1/4	1/4	1		2	62	D4	4	17
4	4	26	26	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		5	59	B3	3	25
4	4	26	26	1.0	1/2	1/2	4/2	1	2	1/4	1/4	1		1	67	G4	4	18
4	4	27	27	1.0	3/4	3/4	4/2	1	2	1/4	1/4	1		-1	65	F4	4	19
4	4	28	28	2.0	1	1	4/2	2	1	1/2	1/2	1		0	60	C4	4	26
4	4	28	28	1.0	1	1	4/2	1	2	1/4	1/4	1		4	64	E4	4	20
4	4	28	28	4.0	1	1	4/2	1	1	1	1	1		4	76	E5	5	16
