mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/2	1	2	1	1	1		2	62	D4	4	1
1	1	2	2	1.0	1/2	1/2	4/2	2	1	1/4	1/4	1		2	50	D3	3	4
1	1	3	3	1.0	3/4	3/4	4/2	2	1	1/4	1/4	1		4	52	E3	3	5
1	1	4	4	1.0	1	1	4/2	2	1	1/4	1/4	1		-1	53	F3	3	6
1	1	4	4	2.0	1	1	4/2	1	2	1/2	1/2	1		2	62	D4	4	2
1	1	4	4	4.0	1	1	4/2	1	1	1	1	1		3	69	A4	4	0
1	1	5	5	1.0	5/4	5/4	4/2	2	1	1/4	1/4	1		1	55	G3	3	7
1	1	6	6	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		3	57	A3	3	8
1	1	6	6	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1		0	60	C4	4	3
2	2	8	8	4.0	0	0	4/2	2	1	1	1	1		-1	53	F3	3	15
2	2	8	8	2.0	0	0	4/2	1	2	1/2	1/2	1		2	62	D4	4	11
2	2	8	8	4.0	0	0	4/2	1	1	1	1	1		3	69	A4	4	9
2	2	10	10	2.0	1/2	1/2	4/2	1	2	1/2	1/2	1		0	60	C4	4	12
2	2	12	12	2.0	1	1	4/2	1	2	1/2	1/2	1		-2	58	Bb3	3	13
2	2	12	12	4.0	1	1	4/2	1	1	1	1	1		1	67	G4	4	10
2	2	14	14	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1	1	0	60	C4	4	14
3	3	16	16	2.0	0	0	4/2	1	2	1/2	1/2	1	-1	0	60	C4	4	18
3	3	16	16	4.0	0	0	4/2	1	1	1	1	1		3	69	A4	4	16
3	3	18	18	1.0	1/2	1/2	4/2	2	1	1/4	1/4	1		3	57	A3	3	21
3	3	18	18	4.0	1/2	1/2	4/2	1	2	1	1	1		-1	65	F4	4	19
3	3	19	19	1.0	3/4	3/4	4/2	2	1	1/4	1/4	1		5	59	B3	3	22
3	3	20	20	1.0	1	1	4/2	2	1	1/4	1/4	1		0	60	C4	4	23
3	3	20	20	4.0	1	1	4/2	1	1	1	1	1		1	67	G4	4	17
3	3	21	21	1.0	5/4	5/4	4/2	2	1	1/4	1/4	1		2	62	D4	4	24
3	3	22	22	1.0	3/2	3/2	4/2	2	1	1/4	1/4	1		4	64	E4	4	25
3	3	22	22	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1	1	4	64	E4	4	20
3	3	23	23	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1		4	52	E3	3	26
4	4	24	24	2.0	0	0	4/2	2	1	1/2	1/2	1		3	57	A3	3	34
4	4	24	24	2.0	0	0	4/2	1	2	1/2	1/2	1	-1	4	64	E4	4	29
4	4	24	24	4.0	0	0	4/2	1	1	1	1	1		-1	65	F4	4	27
4	4	26	26	4.0	1/2	1/2	4/2	2	1	1	1	1		-1	53	F3	3	35
4	4	26	26	1.0	1/2	1/2	4/2	1	2	1/4	1/4	1		2	62	D4	4	30
4	4	27	27	1.0	3/4	3/4	4/2	1	2	1/4	1/4	1		0	60	C4	4	31
4	4	28	28	2.0	1	1	4/2	1	2	1/2	1/2	1		5	59	B3	3	32
4	4	28	28	4.0	1	1	4/2	1	1	1	1	1		1	67	G4	4	28
4	4	30	30	1.0	3/2	3/2	4/2	2	1	1/4	1/4	1		4	52	E3	3	36
4	4	30	30	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1	1	0	60	C4	4	33
4	4	31	31	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1		2	50	D3	3	37
5	5	32	32	1.0	0	0	4/2	2	1	1/4	1/4	1		4	52	E3	3	43
5	5	32	32	2.0	0	0	4/2	1	2	1/2	1/2	1	-1	0	60	C4	4	40
5	5	32	32	4.0	0	0	4/2	1	1	1	1	1		1	67	G4	4	38
5	5	33	33	1.0	1/4	1/4	4/2	2	1	1/4	1/4	1		0	48	C3	3	44
5	5	34	34	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		0	60	C4	4	45
5	5	34	34	4.0	1/2	1/2	4/2	1	2	1	1	1		4	64	E4	4	41
5	5	36	36	4.0	1	1	4/2	2	1	1	1	1		-1	53	F3	3	46
5	5	36	36	4.0	1	1	4/2	1	1	1	1	1		3	69	A4	4	39
5	5	38	38	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1		2	62	D4	4	42
6	6	40	40	4.0	0	0	8/2	2	2	1	1	1		-1	53	F3	3	65
6	6	40	40	2.0	0	0	8/2	1	2	1/2	1/2	1		0	60	C4	4	51
6	6	40	40	4.0	0	0	8/2	1	1	1	1	1		3	69	A4	4	47
6	6	42	42	1.0	1/2	1/2	8/2	1	2	1/4	1/4	1		5	59	B3	3	52
6	6	43	43	1.0	3/4	3/4	8/2	1	2	1/4	1/4	1		3	57	A3	3	53
6	6	44	44	4.0	1	1	8/2	2	2	1	1	1		1	55	G3	3	66
6	6	44	44	4.0	1	1	8/2	1	2	1	1	1		-2	58	Bb3	3	54
6	6	44	44	2.0	1	1	8/2	2	1	1/2	1/2	1		2	62	D4	4	60
6	6	46	46	4.0	3/2	3/2	8/2	2	1	1	1	1		2	62	D4	4	61
6	6	48	48	4.0	2	2	8/2	2	2	1	1	1		3	57	A3	3	67
6	6	48	48	2.0	2	2	8/2	1	1	1/2	1/2	1		3	69	A4	4	48
6	6	50	50	1.0	5/2	5/2	8/2	1	2	1/4	1/4	1		3	57	A3	3	55
6	6	50	50	1.0	5/2	5/2	8/2	2	1	1/4	1/4	1		0	60	C4	4	62
6	6	50	50	4.0	5/2	5/2	8/2	1	1	1	1	1		3	69	A4	4	49
6	6	51	51	1.0	11/4	11/4	8/2	1	2	1/4	1/4	1		5	59	B3	3	56
6	6	51	51	1.0	11/4	11/4	8/2	2	1	1/4	1/4	1		2	62	D4	4	63
6	6	52	52	4.0	3	3	8/2	2	2	1	1	1		4	52	E3	3	68
6	6	52	52	1.0	3	3	8/2	1	2	1/4	1/4	1		0	60	C4	4	57
6	6	52	52	2.0	3	3	8/2	2	1	1/2	1/2	1		4	64	E4	4	64
6	6	53	53	1.0	13/4	13/4	8/2	1	2	1/4	1/4	1		2	62	D4	4	58
6	6	54	54	2.0	7/2	7/2	8/2	1	2	1/2	1/2	1		4	64	E4	4	59
6	6	54	54	2.0	7/2	7/2	8/2	1	1	1/2	1/2	1		1	67	G4	4	50
7	7	56	56	4.0	0	0	4/2	2	2	1	1	1		2	50	D3	3	79
7	7	56	56	2.0	0	0	4/2	2	1	1/2	1/2	1		3	57	A3	3	75
7	7	56	56	4.0	0	0	4/2	1	2	1	1	1		-1	65	F4	4	73
7	7	56	56	3.0	0	0	4/2	1	1	3/4	1/2	3/2		3	69	A4	4	69
7	7	58	58	4.0	1/2	1/2	4/2	2	1	1	1	1		3	57	A3	3	76
7	7	59	59	1.0	3/4	3/4	4/2	1	1	1/4	1/4	1		5	71	B4	4	70
7	7	60	60	4.0	1	1	4/2	2	2	1	1	1		4	52	E3	3	80
7	7	60	60	4.0	1	1	4/2	1	2	1	1	1		4	64	E4	4	74
7	7	60	60	2.0	1	1	4/2	1	1	1/2	1/2	1		0	72	C5	5	71
7	7	62	62	1.0	3/2	3/2	4/2	2	1	1/4	1/4	1		1	55	G3	3	77
7	7	62	62	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	5	71	B4	4	72
7	7	63	63	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1		3	57	A3	3	78
8	8	64	64	4.0	0	0	4/2	2	2	1	1	1		1	55	G3	3	93
8	8	64	64	1.0	0	0	4/2	2	1	1/4	1/4	1		5	59	B3	3	87
8	8	64	64	1.0	0	0	4/2	1	1	1/4	1/4	1	-1	5	71	B4	4	81
8	8	65	65	1.0	1/4	1/4	4/2	2	1	1/4	1/4	1		0	60	C4	4	88
8	8	65	65	1.0	1/4	1/4	4/2	1	1	1/4	1/4	1		3	69	A4	4	82
8	8	66	66	3.0	1/2	1/2	4/2	2	1	3/4	1/2	3/2		2	62	D4	4	89
8	8	66	66	1.0	1/2	1/2	4/2	1	1	1/4	1/4	1		5	71	B4	4	83
8	8	67	67	1.0	3/4	3/4	4/2	1	1	1/4	1/4	1		1	67	G4	4	84
8	8	68	68	4.0	1	1	4/2	2	2	1	1	1		-1	53	F3	3	94
8	8	68	68	4.0	1	1	4/2	1	1	1	1	1		3	69	A4	4	85
8	8	69	69	0.5	5/4	5/4	4/2	2	1	1/8	1/8	1		0	60	C4	4	90
8	8	139/2	139/2	0.5	11/8	11/8	4/2	2	1	1/8	1/8	1		5	59	B3	3	91
8	8	70	70	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1	1	3	57	A3	3	92
8	8	70	70	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1		2	62	D4	4	86
9	9	72	72	4.0	0	0	4/2	2	2	1	1	1		4	52	E3	3	104
9	9	72	72	1.0	0	0	4/2	2	1	1/4	1/4	1	-1	3	57	A3	3	100
9	9	72	72	2.0	0	0	4/2	1	2	1/2	1/2	1		4	64	E4	4	97
9	9	73	73	1.0	1/4	1/4	4/2	2	1	1/4	1/4	1		1	55	G3	3	101
9	9	74	74	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		1	55	G3	3	102
9	9	74	74	4.0	1/2	1/2	4/2	1	2	1	1	1		1	67	G4	4	98
9	9	76	76	4.0	1	1	4/2	2	2	1	1	1		2	50	D3	3	105
9	9	76	76	2.0	1	1	4/2	1	1	1/2	1/2	1		2	74	D5	5	95
9	9	78	78	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		3	57	A3	3	103
9	9	78	78	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1	1	-1	65	F4	4	99
9	9	78	78	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	2	74	D5	5	96
10	10	80	80	4.0	0	0	4/2	2	2	1	1	1		4	52	E3	3	115
10	10	80	80	2.0	0	0	4/2	2	1	1/2	1/2	1		3	57	A3	3	112
10	10	80	80	2.0	0	0	4/2	1	2	1/2	1/2	1	-1	-1	65	F4	4	109
10	10	80	80	2.0	0	0	4/2	1	1	1/2	1/2	1	-1	2	74	D5	5	106
10	10	82	82	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		1	55	G3	3	113
10	10	82	82	4.0	1/2	1/2	4/2	1	2	1	1	1		4	64	E4	4	110
10	10	82	82	4.0	1/2	1/2	4/2	1	1	1	1	1		0	72	C5	5	107
10	10	84	84	4.0	1	1	4/2	2	2	1	1	1		-1	53	F3	3	116
10	10	84	84	4.0	1	1	4/2	2	1	1	1	1		3	57	A3	3	114
10	10	86	86	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1		2	62	D4	4	111
10	10	86	86	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	2	74	D5	5	108
11	11	88	88	4.0	0	0	4/2	2	2	1	1	1		4	52	E3	3	127
11	11	88	88	4.0	0	0	4/2	2	1	1	1	1		1	55	G3	3	124
11	11	88	88	4.0	0	0	4/2	1	2	1	1	1		4	64	E4	4	121
11	11	88	88	2.0	0	0	4/2	1	1	1/2	1/2	1	-1	2	74	D5	5	117
11	11	90	90	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		0	72	C5	5	118
11	11	92	92	4.0	1	1	4/2	2	2	1	1	1	1	2	50	D3	3	128
