quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
0	4.0	1	1	0	0	4/2	3	1	1	1	1		2	50	0
0	4.0	1	1	0	0	4/2	5	1	1	1	1		2	50	3
4	2.0	1	1	1	1	4/2	3	1	1/2	1/2	1		-1	53	1
4	2.0	1	1	1	1	4/2	5	1	1/2	1/2	1		-1	53	4
6	2.0	1	1	3/2	3/2	4/2	3	1	1/2	1/2	1		1	55	2
6	2.0	1	1	3/2	3/2	4/2	5	1	1/2	1/2	1		1	55	5
8	2.0	2	2	0	0	4/2	3	1	1/2	1/2	1		3	57	9
8	2.0	2	2	0	0	4/2	5	1	1/2	1/2	1		3	57	18
10	1.0	2	2	1/2	1/2	4/2	3	1	1/4	1/4	1		-1	53	10
10	1.0	2	2	1/2	1/2	4/2	5	1	1/4	1/4	1		-1	53	19
10	2.0	2	2	1/2	1/2	4/2	2	2	1/2	1/2	1		3	69	6
10	2.0	2	2	1/2	1/2	4/2	4	2	1/2	1/2	1		3	69	15
11	1.0	2	2	3/4	3/4	4/2	3	1	1/4	1/4	1		1	55	11
11	1.0	2	2	3/4	3/4	4/2	5	1	1/4	1/4	1		1	55	20
12	1.0	2	2	1	1	4/2	3	1	1/4	1/4	1		3	57	12
12	1.0	2	2	1	1	4/2	5	1	1/4	1/4	1		3	57	21
12	2.0	2	2	1	1	4/2	2	2	1/2	1/2	1		-1	65	7
12	2.0	2	2	1	1	4/2	4	2	1/2	1/2	1		-1	65	16
13	1.0	2	2	5/4	5/4	4/2	3	1	1/4	1/4	1		5	59	13
13	1.0	2	2	5/4	5/4	4/2	5	1	1/4	1/4	1		5	59	22
14	2.0	2	2	3/2	3/2	4/2	3	1	1/2	1/2	1		0	60	14
14	2.0	2	2	3/2	3/2	4/2	5	1	1/2	1/2	1		0	60	23
14	2.0	2	2	3/2	3/2	4/2	2	2	1/2	1/2	1		4	64	8
14	2.0	2	2	3/2	3/2	4/2	4	2	1/2	1/2	1		4	64	17
16	2.0	3	3	0	0	4/2	3	1	1/2	1/2	1		-2	58	30
16	2.0	3	3	0	0	4/2	5	1	1/2	1/2	1		-2	58	42
16	2.0	3	3	0	0	4/2	2	2	1/2	1/2	1		2	62	24
16	2.0	3	3	0	0	4/2	4	2	1/2	1/2	1		2	62	36
18	2.0	3	3	1/2	1/2	4/2	3	2	1/2	1/2	1		2	50	33
18	2.0	3	3	1/2	1/2	4/2	5	2	1/2	1/2	1		2	50	45
18	4.0	3	3	1/2	1/2	4/2	3	1	1	1	1		3	57	31
18	4.0	3	3	1/2	1/2	4/2	5	1	1	1	1		3	57	43
18	1.0	3	3	1/2	1/2	4/2	2	2	1/4	1/4	1		-1	65	25
18	1.0	3	3	1/2	1/2	4/2	4	2	1/4	1/4	1		-1	65	37
19	1.0	3	3	3/4	3/4	4/2	2	2	1/4	1/4	1		4	64	26
19	1.0	3	3	3/4	3/4	4/2	4	2	1/4	1/4	1		4	64	38
20	2.0	3	3	1	1	4/2	3	2	1/2	1/2	1		-1	53	34
20	2.0	3	3	1	1	4/2	5	2	1/2	1/2	1		-1	53	46
20	1.0	3	3	1	1	4/2	2	2	1/4	1/4	1		2	62	27
20	1.0	3	3	1	1	4/2	4	2	1/4	1/4	1		2	62	39
21	1.0	3	3	5/4	5/4	4/2	2	2	1/4	1/4	1		0	60	28
21	1.0	3	3	5/4	5/4	4/2	4	2	1/4	1/4	1		0	60	40
22	2.0	3	3	3/2	3/2	4/2	3	1	1/2	1/2	1		1	55	32
22	2.0	3	3	3/2	3/2	4/2	3	2	1/2	1/2	1		1	55	35
22	2.0	3	3	3/2	3/2	4/2	5	1	1/2	1/2	1		1	55	44
22	2.0	3	3	3/2	3/2	4/2	5	2	1/2	1/2	1		1	55	47
22	2.0	3	3	3/2	3/2	4/2	2	2	1/2	1/2	1		5	59	29
22	2.0	3	3	3/2	3/2	4/2	4	2	1/2	1/2	1		5	59	41
24	2.0	4	4	0	0	4/2	3	2	1/2	1/2	1		3	57	56
24	2.0	4	4	0	0	4/2	5	2	1/2	1/2	1		3	57	70
24	3.0	4	4	0	0	4/2	2	2	3/4	1/2	3/2		0	60	51
24	3.0	4	4	0	0	4/2	4	2	3/4	1/2	3/2		0	60	65
26	1.0	4	4	1/2	1/2	4/2	3	2	1/4	1/4	1		3	57	57
26	1.0	4	4	1/2	1/2	4/2	5	2	1/4	1/4	1		3	57	71
26	2.0	4	4	1/2	1/2	4/2	2	1	1/2	1/2	1		3	69	48
26	2.0	4	4	1/2	1/2	4/2	4	1	1/2	1/2	1		3	69	62
27	1.0	4	4	3/4	3/4	4/2	3	2	1/4	1/4	1		1	55	58
27	1.0	4	4	3/4	3/4	4/2	5	2	1/4	1/4	1		1	55	72
27	1.0	4	4	3/4	3/4	4/2	2	2	1/4	1/4	1		5	59	52
27	1.0	4	4	3/4	3/4	4/2	4	2	1/4	1/4	1		5	59	66
28	1.0	4	4	1	1	4/2	3	2	1/4	1/4	1		-1	53	59
28	1.0	4	4	1	1	4/2	5	2	1/4	1/4	1		-1	53	73
28	2.0	4	4	1	1	4/2	2	2	1/2	1/2	1		3	57	53
28	2.0	4	4	1	1	4/2	4	2	1/2	1/2	1		3	57	67
28	2.0	4	4	1	1	4/2	2	1	1/2	1/2	1		0	72	49
28	2.0	4	4	1	1	4/2	4	1	1/2	1/2	1		0	72	63
29	1.0	4	4	5/4	5/4	4/2	3	2	1/4	1/4	1		4	52	60
29	1.0	4	4	5/4	5/4	4/2	5	2	1/4	1/4	1		4	52	74
30	2.0	4	4	3/2	3/2	4/2	3	2	1/2	1/2	1		2	50	61
30	2.0	4	4	3/2	3/2	4/2	5	2	1/2	1/2	1		2	50	75
30	2.0	4	4	3/2	3/2	4/2	3	1	1/2	1/2	1		3	57	55
30	2.0	4	4	3/2	3/2	4/2	5	1	1/2	1/2	1		3	57	69
30	2.0	4	4	3/2	3/2	4/2	2	2	1/2	1/2	1		-1	65	54
30	2.0	4	4	3/2	3/2	4/2	4	2	1/2	1/2	1		-1	65	68
30	2.0	4	4	3/2	3/2	4/2	2	1	1/2	1/2	1		2	74	50
30	2.0	4	4	3/2	3/2	4/2	4	1	1/2	1/2	1		2	74	64
32	2.0	5	5	0	0	4/2	3	2	1/2	1/2	1		3	57	88
32	2.0	5	5	0	0	4/2	5	2	1/2	1/2	1		3	57	105
32	2.0	5	5	0	0	4/2	3	1	1/2	1/2	1		0	60	83
32	2.0	5	5	0	0	4/2	5	1	1/2	1/2	1		0	60	100
32	2.0	5	5	0	0	4/2	2	2	1/2	1/2	1		4	64	79
32	2.0	5	5	0	0	4/2	4	2	1/2	1/2	1		4	64	96
32	2.0	5	5	0	0	4/2	2	1	1/2	1/2	1		4	76	76
32	2.0	5	5	0	0	4/2	4	1	1/2	1/2	1		4	76	93
34	1.0	5	5	1/2	1/2	4/2	3	2	1/4	1/4	1		1	55	89
34	1.0	5	5	1/2	1/2	4/2	5	2	1/4	1/4	1		1	55	106
34	2.0	5	5	1/2	1/2	4/2	3	1	1/2	1/2	1		2	62	84
34	2.0	5	5	1/2	1/2	4/2	5	1	1/2	1/2	1		2	62	101
34	2.0	5	5	1/2	1/2	4/2	2	2	1/2	1/2	1		-1	65	80
34	2.0	5	5	1/2	1/2	4/2	4	2	1/2	1/2	1		-1	65	97
35	1.0	5	5	3/4	3/4	4/2	3	2	1/4	1/4	1		-1	53	90
35	1.0	5	5	3/4	3/4	4/2	5	2	1/4	1/4	1		-1	53	107
36	2.0	5	5	1	1	4/2	3	2	1/2	1/2	1		4	52	91
36	2.0	5	5	1	1	4/2	5	2	1/2	1/2	1		4	52	108
36	2.0	5	5	1	1	4/2	3	1	1/2	1/2	1		4	64	85
36	2.0	5	5	1	1	4/2	5	1	1/2	1/2	1		4	64	102
36	2.0	5	5	1	1	4/2	2	2	1/2	1/2	1		1	67	81
36	2.0	5	5	1	1	4/2	4	2	1/2	1/2	1		1	67	98
38	2.0	5	5	3/2	3/2	4/2	3	2	1/2	1/2	1	1	2	50	92
38	2.0	5	5	3/2	3/2	4/2	5	2	1/2	1/2	1	1	2	50	109
38	1.0	5	5	3/2	3/2	4/2	3	1	1/4	1/4	1		3	57	86
38	1.0	5	5	3/2	3/2	4/2	5	1	1/4	1/4	1		3	57	103
38	1.0	5	5	3/2	3/2	4/2	2	1	1/4	1/4	1		-1	65	77
38	1.0	5	5	3/2	3/2	4/2	4	1	1/4	1/4	1		-1	65	94
38	2.0	5	5	3/2	3/2	4/2	2	2	1/2	1/2	1		3	69	82
38	2.0	5	5	3/2	3/2	4/2	4	2	1/2	1/2	1		3	69	99
39	1.0	5	5	7/4	7/4	4/2	3	1	1/4	1/4	1		1	55	87
39	1.0	5	5	7/4	7/4	4/2	5	1	1/4	1/4	1		1	55	104
39	1.0	5	5	7/4	7/4	4/2	2	1	1/4	1/4	1		1	67	78
39	1.0	5	5	7/4	7/4	4/2	4	1	1/4	1/4	1		1	67	95
40	2.0	6	6	0	0	4/2	3	2	1/2	1/2	1	-1	2	50	118
40	2.0	6	6	0	0	4/2	5	2	1/2	1/2	1	-1	2	50	130
40	1.0	6	6	0	0	4/2	3	1	1/4	1/4	1		-1	53	114
40	1.0	6	6	0	0	4/2	5	1	1/4	1/4	1		-1	53	126
40	1.0	6	6	0	0	4/2	2	1	1/4	1/4	1		3	69	110
40	1.0	6	6	0	0	4/2	4	1	1/4	1/4	1		3	69	122
41	1.0	6	6	1/4	1/4	4/2	3	1	1/4	1/4	1		1	55	115
41	1.0	6	6	1/4	1/4	4/2	5	1	1/4	1/4	1		1	55	127
41	1.0	6	6	1/4	1/4	4/2	2	1	1/4	1/4	1		5	71	111
41	1.0	6	6	1/4	1/4	4/2	4	1	1/4	1/4	1		5	71	123
42	2.0	6	6	1/2	1/2	4/2	3	2	1/2	1/2	1		0	48	119
42	2.0	6	6	1/2	1/2	4/2	5	2	1/2	1/2	1		0	48	131
42	4.0	6	6	1/2	1/2	4/2	3	1	1	1	1		3	57	116
42	4.0	6	6	1/2	1/2	4/2	5	1	1	1	1		3	57	128
42	2.0	6	6	1/2	1/2	4/2	2	1	1/2	1/2	1		0	72	112
42	2.0	6	6	1/2	1/2	4/2	4	1	1/2	1/2	1		0	72	124
