mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/2	1	1	1	1	1		2	62	D4	4	0
1	1	4	4	2.0	1	1	4/2	1	1	1/2	1/2	1		3	69	A4	4	1
1	1	5	5	1.0	5/4	5/4	4/2	1	2	1/4	1/4	1		2	62	D4	4	3
1	1	6	6	1.0	3/2	3/2	4/2	1	2	1/4	1/4	1		-1	65	F4	4	4
1	1	6	6	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	3	69	A4	4	2
1	1	7	7	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1		4	64	E4	4	5
2	2	8	8	1.0	0	0	4/2	1	2	1/4	1/4	1		2	62	D4	4	10
2	2	8	8	2.0	0	0	4/2	1	1	1/2	1/2	1	-1	3	69	A4	4	6
2	2	9	9	1.0	1/4	1/4	4/2	1	2	1/4	1/4	1		0	60	C4	4	11
2	2	10	10	1.0	1/2	1/2	4/2	1	2	1/4	1/4	1		5	59	B3	3	12
2	2	10	10	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		8	68	G#4	4	7
2	2	11	11	1.0	3/4	3/4	4/2	1	2	1/4	1/4	1		4	64	E4	4	13
2	2	12	12	2.0	1	1	4/2	1	2	1/2	1/2	1		0	60	C4	4	14
2	2	12	12	2.0	1	1	4/2	1	1	1/2	1/2	1		3	69	A4	4	8
2	2	14	14	1.0	3/2	3/2	4/2	1	2	1/4	1/4	1		5	59	B3	3	15
2	2	14	14	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1		0	72	C5	5	9
2	2	15	15	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1		3	57	A3	3	16
3	3	16	16	2.0	0	0	4/2	1	2	1/2	1/2	1		2	62	D4	4	20
3	3	16	16	2.0	0	0	4/2	1	1	1/2	1/2	1		5	71	B4	4	17
3	3	18	18	3.0	1/2	1/2	4/2	1	2	3/4	1/2	3/2		4	64	E4	4	21
3	3	18	18	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		1	67	G4	4	18
3	3	20	20	4.0	1	1	4/2	1	1	1	1	1		5	71	B4	4	19
3	3	21	21	1.0	5/4	5/4	4/2	1	2	1/4	1/4	1		6	66	F#4	4	22
3	3	22	22	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1		1	67	G4	4	23
4	4	24	24	2.0	0	0	4/2	2	2	1/2	1/2	1		-1	53	F3	3	33
4	4	24	24	6.0	0	0	4/2	1	1	3/2	1	3/2		3	69	A4	4	24
4	4	25	25	1.0	1/4	1/4	4/2	1	2	1/4	1/4	1		2	62	D4	4	26
4	4	26	26	1.0	1/2	1/2	4/2	2	2	1/4	1/4	1		2	50	D3	3	34
4	4	26	26	1.0	1/2	1/2	4/2	1	2	1/4	1/4	1		-1	65	F4	4	27
4	4	27	27	1.0	3/4	3/4	4/2	2	2	1/4	1/4	1		4	52	E3	3	35
4	4	27	27	1.0	3/4	3/4	4/2	1	2	1/4	1/4	1		4	64	E4	4	28
4	4	28	28	1.0	1	1	4/2	2	2	1/4	1/4	1		-1	53	F3	3	36
4	4	28	28	1.0	1	1	4/2	1	2	1/4	1/4	1		2	62	D4	4	29
4	4	29	29	1.0	5/4	5/4	4/2	2	2	1/4	1/4	1		1	55	G3	3	37
4	4	29	29	0.5	5/4	5/4	4/2	1	2	1/8	1/8	1		0	60	C4	4	30
4	4	59/2	59/2	0.5	11/8	11/8	4/2	1	2	1/8	1/8	1		5	59	B3	3	31
4	4	30	30	1.0	3/2	3/2	4/2	2	2	1/4	1/4	1		3	57	A3	3	38
4	4	30	30	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1		0	60	C4	4	32
4	4	30	30	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1		4	64	E4	4	25
4	4	31	31	1.0	7/4	7/4	4/2	2	2	1/4	1/4	1		4	52	E3	3	39
5	5	32	32	4.0	0	0	4/2	2	2	1	1	1		-1	53	F3	3	52
5	5	32	32	2.0	0	0	4/2	1	2	1/2	1/2	1		3	57	A3	3	43
5	5	34	34	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		2	50	D3	3	49
5	5	34	34	3.0	1/2	1/2	4/2	1	2	3/4	1/2	3/2		-1	65	F4	4	44
5	5	36	36	2.0	1	1	4/2	2	1	1/2	1/2	1		3	57	A3	3	50
5	5	37	37	0.5	5/4	5/4	4/2	1	2	1/8	1/8	1		4	64	E4	4	45
5	5	37	37	1.0	5/4	5/4	4/2	1	1	1/4	1/4	1		0	72	C5	5	40
5	5	75/2	75/2	0.5	11/8	11/8	4/2	1	2	1/8	1/8	1		2	62	D4	4	46
5	5	38	38	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1	1	3	57	A3	3	51
5	5	38	38	1.0	3/2	3/2	4/2	1	2	1/4	1/4	1		0	60	C4	4	47
5	5	38	38	1.0	3/2	3/2	4/2	1	1	1/4	1/4	1		3	69	A4	4	41
5	5	39	39	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1		2	62	D4	4	48
5	5	39	39	1.0	7/4	7/4	4/2	1	1	1/4	1/4	1		5	71	B4	4	42
6	6	40	40	2.0	0	0	4/2	2	1	1/2	1/2	1	-1	3	57	A3	3	60
6	6	40	40	8.0	0	0	4/2	1	2	2	2	1		4	64	E4	4	59
6	6	40	40	1.0	0	0	4/2	1	1	1/4	1/4	1		0	72	C5	5	53
6	6	41	41	1.0	1/4	1/4	4/2	1	1	1/4	1/4	1		2	74	D5	5	54
6	6	42	42	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		8	56	G#3	3	61
6	6	42	42	1.0	1/2	1/2	4/2	1	1	1/4	1/4	1		4	76	E5	5	55
6	6	43	43	1.0	3/4	3/4	4/2	1	1	1/4	1/4	1		5	71	B4	4	56
6	6	44	44	2.0	1	1	4/2	2	1	1/2	1/2	1		3	57	A3	3	62
6	6	44	44	2.0	1	1	4/2	1	1	1/2	1/2	1		0	72	C5	5	57
6	6	46	46	2.0	3/2	3/2	4/2	2	2	1/2	1/2	1		3	45	A2	2	64
6	6	46	46	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		0	60	C4	4	63
6	6	46	46	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1	1	3	69	A4	4	58
7	7	48	48	2.0	0	0	4/2	2	2	1/2	1/2	1		4	52	E3	3	74
7	7	48	48	2.0	0	0	4/2	2	1	1/2	1/2	1		5	59	B3	3	69
7	7	48	48	1.0	0	0	4/2	1	1	1/4	1/4	1	-1	3	69	A4	4	65
7	7	49	49	1.0	1/4	1/4	4/2	1	1	1/4	1/4	1		1	67	G4	4	66
7	7	50	50	4.0	1/2	1/2	4/2	2	2	1	1	1		4	52	E3	3	75
7	7	50	50	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		1	55	G3	3	70
7	7	50	50	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		1	67	G4	4	67
7	7	52	52	2.0	1	1	4/2	2	1	1/2	1/2	1		3	57	A3	3	71
7	7	52	52	4.0	1	1	4/2	1	1	1	1	1		-1	65	F4	4	68
7	7	54	54	2.0	3/2	3/2	4/2	2	2	1/2	1/2	1		2	50	D3	3	76
7	7	54	54	1.0	3/2	3/2	4/2	2	1	1/4	1/4	1		5	59	B3	3	72
7	7	55	55	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1		3	57	A3	3	73
8	8	56	56	2.0	0	0	4/2	2	2	1/2	1/2	1		4	52	E3	3	88
8	8	56	56	2.0	0	0	4/2	2	1	1/2	1/2	1		8	56	G#3	3	87
8	8	56	56	2.0	0	0	4/2	1	1	1/2	1/2	1		4	64	E4	4	77
8	8	57	57	1.0	1/4	1/4	4/2	1	2	1/4	1/4	1		0	60	C4	4	80
8	8	58	58	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		-1	53	F3	3	89
