mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	12.0	0	3/1	3	0					firstMeasure	2
2	2	12	12.0	0	3/1	3	0						3
3	3	24	12.0	0	3/1	3	0						4
4	4	36	12.0	0	3/1	3	0						5
5	5	48	12.0	0	3/1	3	0						6
6	6	60	12.0	0	3/1	3	0						7
7	7	72	12.0	0	3/1	3	0						8
8	8	84	12.0	0	3/1	3	0						9
9	9	96	12.0	0	3/1	3	0						10
10	10	108	12.0	0	3/1	3	0						11
11	11	120	12.0	0	3/1	3	0						12
12	12	132	12.0	0	3/1	3	0						13
13	13	144	12.0	0	3/1	3	0						14
14	14	156	12.0	0	3/1	3	0						15
15	15	168	12.0	0	3/1	3	0						16
16	16	180	12.0	0	3/1	3	0						17
17	17	192	12.0	0	3/1	3	0						18
18	18	204	12.0	0	3/1	3	0						19
19	19	216	12.0	0	3/1	3	0						20
20	20	228	12.0	0	3/1	3	0						21
21	21	240	12.0	0	3/1	3	0						22
22	22	252	12.0	0	3/1	3	0						23
23	23	264	12.0	0	3/1	3	0						24
24	24	276	12.0	0	3/1	3	0						25
25	25	288	12.0	0	3/1	3	0						26
26	26	300	24.0	0	6/1	6	0						27
27	27	324	24.0	0	6/1	6	0			end	section	lastMeasure	-1
