mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	8.0	0	2/1	2	0					firstMeasure	2
2	2	8	32.0	0	8/1	8	0			double			3
3	3	40	8.0	0	4/2	2	0						4
4	4	48	8.0	0	4/2	2	0						5
5	5	56	8.0	0	4/2	2	0						6
6	6	64	8.0	0	4/2	2	0						7
7	7	72	8.0	0	4/2	2	0						8
8	8	80	8.0	0	4/2	2	0						9
9	9	88	8.0	0	4/2	2	0						10
10	10	96	8.0	0	4/2	2	0						11
11	11	104	8.0	0	4/2	2	0						12
12	12	112	8.0	0	4/2	2	0						13
13	13	120	8.0	0	4/2	2	0						14
14	14	128	8.0	0	4/2	2	0						15
15	15	136	8.0	0	4/2	2	0						16
16	16	144	8.0	0	4/2	2	0						17
17	17	152	8.0	0	4/2	2	0						18
18	18	160	8.0	0	4/2	2	0						19
19	19	168	8.0	0	4/2	2	0						20
20	20	176	8.0	0	4/2	2	0						21
21	21	184	8.0	0	4/2	2	0						22
22	22	192	8.0	0	4/2	2	0						23
23	23	200	8.0	0	4/2	2	0						24
24	24	208	8.0	0	4/2	2	0						25
25	25	216	8.0	0	4/2	2	0						26
26	26	224	8.0	0	4/2	2	0						27
27	27	232	8.0	0	4/2	2	0						28
28	28	240	8.0	0	4/2	2	0						29
29	29	248	8.0	0	4/2	2	0						30
30	30	256	8.0	0	4/2	2	0						31
31	31	264	8.0	0	4/2	2	0						32
32	32	272	8.0	0	4/2	2	0						33
33	33	280	8.0	0	4/2	2	0						34
34	34	288	8.0	0	4/2	2	0						35
35	35	296	8.0	0	4/2	2	0						36
36	36	304	8.0	0	4/2	2	0						37
37	37	312	8.0	0	4/2	2	0						38
38	38	320	8.0	0	4/2	2	0						39
39	39	328	8.0	0	4/2	2	0						40
40	40	336	8.0	0	4/2	2	0						41
41	41	344	8.0	0	4/2	2	0						42
42	42	352	8.0	0	4/2	2	0						43
43	43	360	8.0	0	4/2	2	0						44
44	44	368	8.0	0	4/2	2	0						45
45	45	376	8.0	0	4/2	2	0						46
46	46	384	8.0	0	4/2	2	0						47
47	47	392	8.0	0	4/2	2	0						48
48	48	400	8.0	0	4/2	2	0						49
49	49	408	8.0	0	4/2	2	0						50
50	50	416	8.0	0	4/2	2	0						51
51	51	424	8.0	0	4/2	2	0						52
52	52	432	8.0	0	4/2	2	0						53
53	53	440	8.0	0	4/2	2	0						54
54	54	448	8.0	0	4/2	2	0						55
55	55	456	8.0	0	4/2	2	0						56
56	56	464	8.0	0	4/2	2	0						57
57	57	472	8.0	0	4/2	2	0						58
58	58	480	8.0	0	4/2	2	0						59
59	59	488	8.0	0	4/2	2	0			end	section	lastMeasure	-1
