mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
2	2	10	10	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	30						
2	2	12	12	3.0	1	1	Chord	4/2	2	2	3/4	1/2	3/2	31						
2	2	15	15	0.5	7/4	7/4	Chord	4/2	2	2	1/8	1/8	1	32						
2	2	31/2	31/2	0.5	15/8	15/8	Chord	4/2	2	2	1/8	1/8	1	33						
3	3	16	16	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	34						
3	3	18	18	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	35						
3	3	19	19	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	36						
3	3	20	20	4.0	1	1	Chord	4/2	1	1	1	1	1	37						
3	3	16	16	6.0	0	0	Chord	4/2	1	2	3/2	1	3/2	38						
3	3	22	22	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	39						
3	3	16	16	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	40						
3	3	18	18	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	41						
3	3	20	20	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	42						
3	3	22	22	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	43						
3	3	16	16	4.0	0	0	Chord	4/2	2	2	1	1	1	44						
3	3	20	20	4.0	1	1	Chord	4/2	2	2	1	1	1	45						
4	4	24	24	4.0	0	0	Chord	4/2	1	1	1	1	1	46						
4	4	28	28	4.0	1	1	Chord	4/2	1	1	1	1	1	47						
4	4	24	24	3.0	0	0	Chord	4/2	1	2	3/4	1/2	3/2	48						
4	4	27	27	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	49						
4	4	28	28	4.0	1	1	Chord	4/2	1	2	1	1	1	50						
4	4	24	24	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	51						
4	4	25	25	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	52						
4	4	26	26	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	53						
4	4	30	30	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	54						
4	4	24	24	8.0	0	0	Chord	4/2	2	2	2	2	1	55						
5	5	34	34	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	56						
5	5	36	36	0.75	1	1	Chord	4/2	1	1	3/16	1/8	3/2	57						
5	5	147/4	147/4	0.25	19/16	19/16	Chord	4/2	1	1	1/16	1/16	1	58						
5	5	37	37	0.75	5/4	5/4	Chord	4/2	1	1	3/16	1/8	3/2	59						
5	5	151/4	151/4	0.25	23/16	23/16	Chord	4/2	1	1	1/16	1/16	1	60						
5	5	38	38	0.75	3/2	3/2	Chord	4/2	1	1	3/16	1/8	3/2	61						
5	5	155/4	155/4	0.25	27/16	27/16	Chord	4/2	1	1	1/16	1/16	1	62						
5	5	39	39	0.25	7/4	7/4	Chord	4/2	1	1	1/16	1/16	1	63						
5	5	157/4	157/4	0.25	29/16	29/16	Chord	4/2	1	1	1/16	1/16	1	64						
5	5	79/2	79/2	0.25	15/8	15/8	Chord	4/2	1	1	1/16	1/16	1	65						
5	5	159/4	159/4	0.25	31/16	31/16	Chord	4/2	1	1	1/16	1/16	1	66						
5	5	32	32	4.0	0	0	Chord	4/2	1	2	1	1	1	67						
5	5	36	36	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	68						
5	5	38	38	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	69						
5	5	32	32	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	70						
5	5	34	34	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	71						
5	5	36	36	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	72						
5	5	38	38	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	73						
5	5	32	32	4.0	0	0	Chord	4/2	2	2	1	1	1	74						
5	5	36	36	4.0	1	1	Chord	4/2	2	2	1	1	1	75						
6	6	40	40	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	76						
6	6	42	42	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	77						
6	6	44	44	3.0	1	1	Chord	4/2	1	1	3/4	1/2	3/2	78						
6	6	47	47	0.75	7/4	7/4	Chord	4/2	1	1	3/16	1/8	3/2	79	ornamentTrill					
6	6	191/4	191/4	0.25	31/16	31/16	Chord	4/2	1	1	1/16	1/16	1	80						
6	6	40	40	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	81						
6	6	42	42	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	82						
6	6	43	43	0.75	3/4	3/4	Chord	4/2	1	2	3/16	1/8	3/2	83	ornamentTrill					
6	6	175/4	175/4	0.25	15/16	15/16	Chord	4/2	1	2	1/16	1/16	1	84						
6	6	44	44	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	85						
6	6	46	46	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	86						
6	6	41	41	2.0	1/4	1/4	Chord	4/2	2	1	1/2	1/2	1	87						
6	6	43	43	0.75	3/4	3/4	Chord	4/2	2	1	3/16	1/8	3/2	88						
6	6	175/4	175/4	0.25	15/16	15/16	Chord	4/2	2	1	1/16	1/16	1	89						
6	6	44	44	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	90						
6	6	46	46	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	91						
6	6	40	40	8.0	0	0	Chord	4/2	2	2	2	2	1	92						
7	7	48	48	4.0	0	0	Chord	4/2	1	1	1	1	1	93						
7	7	52	52	4.0	1	1	Chord	4/2	1	1	1	1	1	94						
7	7	48	48	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	95						
7	7	50	50	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	96						
7	7	51	51	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	97						
7	7	52	52	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	98						
7	7	54	54	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	99						
7	7	48	48	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	100						
7	7	50	50	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	101						
7	7	52	52	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	102						
7	7	54	54	1.5	3/2	3/2	Chord	4/2	2	1	3/8	1/4	3/2	103	ornamentTrill					
7	7	111/2	111/2	0.5	15/8	15/8	Chord	4/2	2	1	1/8	1/8	1	104						
7	7	48	48	6.0	0	0	Chord	4/2	2	2	3/2	1	3/2	105						
7	7	54	54	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	106						
8	8	56	56	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	107						
8	8	58	58	0.75	1/2	1/2	Chord	4/2	1	1	3/16	1/8	3/2	108						
8	8	235/4	235/4	0.25	11/16	11/16	Chord	4/2	1	1	1/16	1/16	1	109						
8	8	59	59	0.75	3/4	3/4	Chord	4/2	1	1	3/16	1/8	3/2	110						
8	8	239/4	239/4	0.25	15/16	15/16	Chord	4/2	1	1	1/16	1/16	1	111						
8	8	60	60	0.75	1	1	Chord	4/2	1	1	3/16	1/8	3/2	112						
8	8	243/4	243/4	0.25	19/16	19/16	Chord	4/2	1	1	1/16	1/16	1	113						
8	8	61	61	0.75	5/4	5/4	Chord	4/2	1	1	3/16	1/8	3/2	114						
8	8	247/4	247/4	0.25	23/16	23/16	Chord	4/2	1	1	1/16	1/16	1	115						
8	8	62	62	0.5	3/2	3/2	Chord	4/2	1	1	1/8	1/8	1	116						
8	8	125/2	125/2	0.5	13/8	13/8	Chord	4/2	1	1	1/8	1/8	1	117						
8	8	63	63	0.5	7/4	7/4	Chord	4/2	1	1	1/8	1/8	1	118						
8	8	127/2	127/2	0.5	15/8	15/8	Chord	4/2	1	1	1/8	1/8	1	119						
8	8	56	56	4.0	0	0	Chord	4/2	1	2	1	1	1	120						
8	8	60	60	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	121						
8	8	56	56	4.0	0	0	Chord	4/2	2	1	1	1	1	122						
8	8	60	60	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	123						
8	8	62	62	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	124						
8	8	56	56	4.0	0	0	Chord	4/2	2	2	1	1	1	125						
8	8	60	60	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	126						
8	8	62	62	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	127						
9	9	64	64	0.75	0	0	Chord	2/2	1	1	3/16	1/8	3/2	128						
9	9	259/4	259/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	129						
9	9	65	65	0.75	1/4	1/4	Chord	2/2	1	1	3/16	1/8	3/2	130						
9	9	263/4	263/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	131						
9	9	66	66	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	132						
9	9	133/2	133/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	133						
9	9	67	67	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	134						
9	9	269/4	269/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	135						
9	9	135/2	135/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	136	ornamentTrill					
9	9	271/4	271/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	137						
9	9	64	64	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	138						
9	9	66	66	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	139						
9	9	64	64	4.0	0	0	Chord	2/2	2	2	1	1	1	140						
10	10	68	68	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	141						
10	10	69	69	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	142						
10	10	70	70	3.0	1/2	1/2	Chord	4/2	1	1	3/4	1/2	3/2	143						
10	10	73	73	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	144						
10	10	74	74	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	145						
10	10	137/2	137/2	0.5	1/8	1/8	Chord	4/2	1	2	1/8	1/8	1	146						
10	10	69	69	0.5	1/4	1/4	Chord	4/2	1	2	1/8	1/8	1	147						
10	10	139/2	139/2	0.5	3/8	3/8	Chord	4/2	1	2	1/8	1/8	1	148						
10	10	141/2	141/2	0.5	5/8	5/8	Chord	4/2	1	2	1/8	1/8	1	149						
10	10	71	71	0.5	3/4	3/4	Chord	4/2	1	2	1/8	1/8	1	150						
10	10	143/2	143/2	0.5	7/8	7/8	Chord	4/2	1	2	1/8	1/8	1	151						
10	10	72	72	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	152						
10	10	73	73	2.0	5/4	5/4	Chord	4/2	1	2	1/2	1/2	1	153						
10	10	75	75	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	154						
10	10	68	68	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	155						
10	10	69	69	2.0	1/4	1/4	Chord	4/2	2	1	1/2	1/2	1	156						
10	10	71	71	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	157						
10	10	72	72	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	158						
10	10	149/2	149/2	0.5	13/8	13/8	Chord	4/2	2	1	1/8	1/8	1	159						
10	10	75	75	0.5	7/4	7/4	Chord	4/2	2	1	1/8	1/8	1	160						
10	10	151/2	151/2	0.5	15/8	15/8	Chord	4/2	2	1	1/8	1/8	1	161						
10	10	68	68	4.0	0	0	Chord	4/2	2	2	1	1	1	162						
10	10	72	72	0.5	1	1	Chord	4/2	2	2	1/8	1/8	1	163						
10	10	145/2	145/2	0.5	9/8	9/8	Chord	4/2	2	2	1/8	1/8	1	164						
10	10	73	73	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	165						
10	10	147/2	147/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	166						
10	10	74	74	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	167						
11	11	76	76	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	168						
11	11	153/2	153/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	169						
11	11	77	77	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	170						
11	11	155/2	155/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	171						
11	11	78	78	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	172						
11	11	157/2	157/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	173						
11	11	79	79	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	174						
11	11	159/2	159/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	175						
11	11	76	76	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	176						
11	11	153/2	153/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	177						
11	11	77	77	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	178						
11	11	155/2	155/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	179						
11	11	78	78	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	180						
11	11	79	79	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	181						
11	11	76	76	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	182						
11	11	79	79	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	183						
12	12	80	80	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	184						
12	12	161/2	161/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	185						
12	12	81	81	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	186						
12	12	163/2	163/2	1.5	3/8	3/8	Chord	2/2	1	1	3/8	1/4	3/2	187						
12	12	83	83	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	188						
12	12	80	80	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	189						
12	12	82	82	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	190						
12	12	80	80	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	191						
12	12	81	81	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	192						
12	12	82	82	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	193						
12	12	83	83	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	194						
12	12	165/2	165/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8	1/8	1	195						
12	12	83	83	0.5	3/4	3/4	Chord	2/2	2	2	1/8	1/8	1	196						
12	12	167/2	167/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8	1/8	1	197						
13	13	84	84	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	198						
13	13	85	85	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	199						
13	13	87	87	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	200						
13	13	175/2	175/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	201						
13	13	84	84	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	202						
13	13	169/2	169/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	203						
13	13	85	85	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	204						
13	13	171/2	171/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	205						
13	13	86	86	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	206						
13	13	84	84	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	207						
13	13	169/2	169/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	208						
13	13	85	85	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	209						
13	13	171/2	171/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	210						
13	13	86	86	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	211						
13	13	87	87	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	212						
13	13	175/2	175/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	213						
13	13	84	84	4.0	0	0	Chord	2/2	2	2	1	1	1	214						
14	14	88	88	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	215						
14	14	90	90	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	216						
14	14	88	88	4.0	0	0	Chord	2/2	1	2	1	1	1	217						
14	14	88	88	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	218						
14	14	91	91	0.25	3/4	3/4	Chord	2/2	2	1	1/16	1/16	1	219						
14	14	365/4	365/4	0.25	13/16	13/16	Chord	2/2	2	1	1/16	1/16	1	220						
14	14	183/2	183/2	0.25	7/8	7/8	Chord	2/2	2	1	1/16	1/16	1	221						
14	14	367/4	367/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16	1/16	1	222						
14	14	88	88	4.0	0	0	Chord	2/2	2	2	1	1	1	223						
15	15	92	92	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	224						
15	15	93	93	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	225						
15	15	373/4	373/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	226						
15	15	187/2	187/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	227						
15	15	375/4	375/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	228						
15	15	94	94	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	229						
15	15	95	95	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	230						
15	15	381/4	381/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	231						
15	15	191/2	191/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	232						
15	15	383/4	383/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	233						
15	15	95	95	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	234						
15	15	92	92	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	235						
15	15	94	94	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	236						
15	15	92	92	3.0	0	0	Chord	2/2	2	2	3/4	1/2	3/2	237						
15	15	95	95	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	238						
16	16	96	96	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	239						
16	16	97	97	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	240						
16	16	99	99	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	241						
16	16	397/4	397/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	242						
16	16	199/2	199/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	243						
16	16	399/4	399/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	244						
16	16	96	96	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	245						
16	16	97	97	0.25	1/4	1/4	Chord	2/2	1	2	1/16	1/16	1	246						
16	16	389/4	389/4	0.25	5/16	5/16	Chord	2/2	1	2	1/16	1/16	1	247						
16	16	195/2	195/2	0.25	3/8	3/8	Chord	2/2	1	2	1/16	1/16	1	248						
16	16	391/4	391/4	0.25	7/16	7/16	Chord	2/2	1	2	1/16	1/16	1	249						
16	16	98	98	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	250						
16	16	99	99	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	251						
16	16	96	96	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	252						
16	16	98	98	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	253						
17	17	100	100	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	254						
17	17	101	101	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	255						
17	17	102	102	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	256						
17	17	100	100	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	257						
17	17	101	101	2.0	1/4	1/4	Chord	2/2	1	2	1/2	1/2	1	258						
17	17	103	103	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	259						
17	17	101	101	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	260						
17	17	103	103	0.25	3/4	3/4	Chord	2/2	2	1	1/16	1/16	1	261						
17	17	413/4	413/4	0.25	13/16	13/16	Chord	2/2	2	1	1/16	1/16	1	262						
17	17	207/2	207/2	0.25	7/8	7/8	Chord	2/2	2	1	1/16	1/16	1	263						
17	17	415/4	415/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16	1/16	1	264						
17	17	100	100	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	265						
17	17	102	102	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	266						
18	18	104	104	3.0	0	0	Chord	2/2	1	2	3/4	1/2	3/2	267						
18	18	107	107	0.25	3/4	3/4	Chord	2/2	1	2	1/16	1/16	1	268						
18	18	429/4	429/4	0.25	13/16	13/16	Chord	2/2	1	2	1/16	1/16	1	269						
18	18	215/2	215/2	0.25	7/8	7/8	Chord	2/2	1	2	1/16	1/16	1	270						
18	18	431/4	431/4	0.25	15/16	15/16	Chord	2/2	1	2	1/16	1/16	1	271						
18	18	104	104	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	272						
18	18	106	106	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	273						
18	18	104	104	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	274						
18	18	106	106	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	275						
19	19	108	108	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	276						
19	19	110	110	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	277						
19	19	108	108	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	278						
19	19	110	110	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	279						
19	19	111	111	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	280						
19	19	108	108	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	281						
19	19	109	109	2.0	1/4	1/4	Chord	2/2	2	2	1/2	1/2	1	282						
19	19	111	111	0.25	3/4	3/4	Chord	2/2	2	2	1/16	1/16	1	283						
19	19	445/4	445/4	0.25	13/16	13/16	Chord	2/2	2	2	1/16	1/16	1	284						
19	19	223/2	223/2	0.25	7/8	7/8	Chord	2/2	2	2	1/16	1/16	1	285						
19	19	447/4	447/4	0.25	15/16	15/16	Chord	2/2	2	2	1/16	1/16	1	286						
20	20	112	112	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	287						
20	20	114	114	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	288						
20	20	229/2	229/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	289						
20	20	115	115	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	290						
20	20	231/2	231/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	291						
20	20	112	112	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	292						
20	20	225/2	225/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	293						
20	20	113	113	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	294						
20	20	227/2	227/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	295						
20	20	114	114	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	296						
20	20	112	112	3.0	0	0	Chord	2/2	2	2	3/4	1/2	3/2	297						
20	20	115	115	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	298						
21	21	117	117	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	299						
21	21	119	119	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	300						
21	21	477/4	477/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	301						
21	21	239/2	239/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	302						
21	21	479/4	479/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	303						
21	21	116	116	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	304						
21	21	118	118	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	305						
