mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
3	3	23	23	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	25					
4	4	24	24	4.0	0	0	Chord	4/2	1	2	1	1	1	26					
4	4	28	28	4.0	1	1	Chord	4/2	1	2	1	1	1	27					
4	4	24	24	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	28					
4	4	26	26	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	29					
4	4	30	30	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	30					
4	4	24	24	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	31					
4	4	25	25	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	32					
4	4	26	26	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	33					
4	4	28	28	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	34					
4	4	30	30	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	35					
5	5	36	36	4.0	1	1	Chord	4/2	1	1	1	1	1	36					
5	5	32	32	4.0	0	0	Chord	4/2	1	2	1	1	1	37					
5	5	36	36	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	38					
5	5	32	32	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	39					
5	5	34	34	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	40					
5	5	36	36	4.0	1	1	Chord	4/2	2	1	1	1	1	41					
5	5	32	32	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	42					
5	5	34	34	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	43					
5	5	36	36	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	44					
5	5	37	37	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	45					
5	5	38	38	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	46					
6	6	40	40	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	47					
6	6	42	42	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	48					
6	6	46	46	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	49					
6	6	40	40	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	50					
6	6	42	42	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	51					
6	6	46	46	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	52					
6	6	40	40	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	53					
6	6	42	42	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	54					
6	6	44	44	4.0	1	1	Chord	4/2	2	2	1	1	1	55					
7	7	48	48	8.0	0	0	Chord	4/2	1	1	2	2	1	56					
7	7	48	48	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	57					
7	7	50	50	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	58					
7	7	50	50	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	59					
7	7	52	52	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	60					
7	7	54	54	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	61					
7	7	48	48	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	62					
7	7	50	50	4.0	1/2	1/2	Chord	4/2	2	2	1	1	1	63					
7	7	54	54	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	64					
7	7	55	55	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	65					
8	8	58	58	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	66					
8	8	60	60	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	67					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	68					
8	8	60	60	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	69					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	70					
8	8	56	56	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	71					
8	8	58	58	3.0	1/2	1/2	Chord	4/2	2	1	3/4	1/2	3/2	72					
8	8	61	61	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	73					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	74					
8	8	56	56	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	75					
8	8	58	58	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	76					
9	9	64	64	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	77					
9	9	66	66	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	78					
9	9	67	67	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	79					
9	9	68	68	4.0	1	1	Chord	4/2	1	1	1	1	1	80					
9	9	64	64	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	81					
9	9	66	66	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	82					
9	9	70	70	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	83					
9	9	64	64	4.0	0	0	Chord	4/2	2	1	1	1	1	84					
9	9	68	68	4.0	1	1	Chord	4/2	2	1	1	1	1	85					
10	10	72	72	4.0	0	0	Chord	4/2	1	1	1	1	1	86					
10	10	76	76	4.0	1	1	Chord	4/2	1	1	1	1	1	87					
10	10	72	72	4.0	0	0	Chord	4/2	1	2	1	1	1	88					
10	10	72	72	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	89					
10	10	73	73	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	90					
10	10	74	74	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	91					
10	10	78	78	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	92					
10	10	72	72	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	93					
10	10	74	74	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	94					
10	10	76	76	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	95					
10	10	78	78	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	96					
11	11	80	80	4.0	0	0	Chord	4/2	1	1	1	1	1	97					
11	11	86	86	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	98					
11	11	80	80	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	99					
11	11	82	82	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	100					
11	11	84	84	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	101					
11	11	86	86	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	102					
11	11	80	80	8.0	0	0	Chord	4/2	2	1	2	2	1	103					
11	11	80	80	3.0	0	0	Chord	4/2	2	2	3/4	1/2	3/2	104					
11	11	83	83	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	105					
11	11	84	84	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	106					
11	11	86	86	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	107					
12	12	88	88	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	108					
12	12	90	90	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	109					
12	12	92	92	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	110					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	111					
12	12	88	88	4.0	0	0	Chord	4/2	1	2	1	1	1	112					
12	12	93	93	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	113					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	114					
12	12	90	90	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	115					
12	12	92	92	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	116					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	117					
12	12	88	88	8.0	0	0	Chord	4/2	2	2	2	2	1	118					
13	13	96	96	4.0	0	0	Chord	4/2	1	1	1	1	1	119					
13	13	100	100	4.0	1	1	Chord	4/2	1	1	1	1	1	120					
13	13	96	96	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	121					
13	13	98	98	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	122					
13	13	99	99	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	123					
13	13	100	100	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	124					
13	13	101	101	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	125					
13	13	102	102	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	126					
13	13	96	96	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	127					
13	13	98	98	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	128					
13	13	100	100	4.0	1	1	Chord	4/2	2	1	1	1	1	129					
13	13	96	96	4.0	0	0	Chord	4/2	2	2	1	1	1	130					
13	13	102	102	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	131					
14	14	104	104	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	132					
14	14	106	106	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	133					
14	14	108	108	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	134					
14	14	110	110	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	135					
14	14	106	106	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	136					
14	14	110	110	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	137					
14	14	104	104	4.0	0	0	Chord	4/2	2	1	1	1	1	138					
14	14	108	108	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	139					
14	14	110	110	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	140					
14	14	104	104	3.0	0	0	Chord	4/2	2	2	3/4	1/2	3/2	141					
14	14	107	107	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	142					
14	14	108	108	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	143					
14	14	110	110	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	144					
15	15	112	112	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	145					
15	15	114	114	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	146					
15	15	118	118	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	147					
15	15	112	112	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	148					
15	15	114	114	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	149					
15	15	116	116	4.0	1	1	Chord	4/2	1	2	1	1	1	150					
15	15	114	114	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	151					
15	15	116	116	4.0	1	1	Chord	4/2	2	1	1	1	1	152					
15	15	112	112	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	153					
15	15	116	116	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	154					
15	15	118	118	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	155					
16	16	120	120	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	156					
16	16	122	122	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	157					
16	16	124	124	4.0	1	1	Chord	4/2	1	1	1	1	1	158					
16	16	120	120	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	159					
16	16	122	122	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	160					
16	16	123	123	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	161					
16	16	124	124	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	162					
16	16	125	125	2.0	5/4	5/4	Chord	4/2	1	2	1/2	1/2	1	163					
16	16	127	127	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	164					
16	16	120	120	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	165					
16	16	122	122	3.0	1/2	1/2	Chord	4/2	2	1	3/4	1/2	3/2	166					
16	16	125	125	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	167					
16	16	126	126	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	168					
16	16	127	127	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	169					
16	16	120	120	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	170					
16	16	122	122	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	171					
16	16	123	123	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	172					
16	16	124	124	4.0	1	1	Chord	4/2	2	2	1	1	1	173					
17	17	128	128	8.0	0	0	Chord	4/2	1	1	2	2	1	174					
17	17	128	128	8.0	0	0	Chord	4/2	1	2	2	2	1	175					
17	17	128	128	8.0	0	0	Chord	4/2	2	1	2	2	1	176					
17	17	128	128	8.0	0	0	Chord	4/2	2	2	2	2	1	177					
