mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
4	4	24	24	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	24					
4	4	26	26	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	25					
4	4	28	28	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	26					
4	4	30	30	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	27					
5	5	32	32	8.0	0	0	Chord	4/2	1	1	2	2	1	28					
5	5	32	32	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	29					
5	5	33	33	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	30					
5	5	34	34	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	31					
5	5	35	35	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	32					
5	5	36	36	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	33					
5	5	37	37	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	34					
5	5	75/2	75/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	35					
5	5	38	38	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	36					
5	5	32	32	4.0	0	0	Chord	4/2	2	1	1	1	1	37					
5	5	34	34	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	38					
5	5	36	36	3.0	1	1	Chord	4/2	2	2	3/4	1/2	3/2	39					
5	5	39	39	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	40					
6	6	40	40	4.0	0	0	Chord	4/2	1	2	1	1	1	41					
6	6	44	44	4.0	1	1	Chord	4/2	1	2	1	1	1	42					
6	6	41	41	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	43					
6	6	42	42	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	44					
6	6	43	43	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	45					
6	6	44	44	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	46					
6	6	45	45	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	47					
6	6	91/2	91/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	48					
6	6	46	46	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	49					
6	6	40	40	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	50					
6	6	42	42	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	51					
6	6	44	44	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	52					
6	6	46	46	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	53					
7	7	50	50	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	54					
7	7	52	52	3.0	1	1	Chord	4/2	1	2	3/4	1/2	3/2	55					
7	7	55	55	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	56					
7	7	48	48	3.0	0	0	Chord	4/2	2	1	3/4	1/2	3/2	57					
7	7	51	51	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	58					
7	7	52	52	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	59					
7	7	53	53	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	60					
7	7	54	54	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	61					
7	7	55	55	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	62					
7	7	48	48	8.0	0	0	Chord	4/2	2	2	2	2	1	63					
8	8	57	57	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	64					
8	8	58	58	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	65					
8	8	59	59	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	66					
8	8	60	60	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	67					
8	8	61	61	0.5	5/4	5/4	Chord	4/2	1	1	1/8	1/8	1	68					
8	8	123/2	123/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	69					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	70					
8	8	56	56	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	71					
8	8	58	58	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	72					
8	8	60	60	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	73					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	74					
8	8	56	56	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	75					
8	8	57	57	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	76					
8	8	58	58	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	77					
8	8	60	60	3.0	1	1	Chord	4/2	2	1	3/4	1/2	3/2	78					
8	8	63	63	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	79					
9	9	64	64	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	80					
9	9	66	66	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	81					
9	9	68	68	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	82					
9	9	70	70	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	83					
9	9	64	64	8.0	0	0	Chord	4/2	1	2	2	2	1	84					
9	9	64	64	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	85					
9	9	66	66	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	86					
9	9	70	70	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	87					
9	9	71	71	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	88					
10	10	72	72	3.0	0	0	Chord	4/2	1	1	3/4	1/2	3/2	89					
10	10	75	75	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	90					
10	10	76	76	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	91					
10	10	78	78	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	92					
10	10	73	73	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	93					
10	10	74	74	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	94					
10	10	75	75	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	95					
10	10	76	76	4.0	1	1	Chord	4/2	1	2	1	1	1	96					
10	10	72	72	4.0	0	0	Chord	4/2	2	1	1	1	1	97					
10	10	75	75	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	98					
10	10	76	76	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	99					
10	10	77	77	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	100					
10	10	78	78	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	101					
10	10	79	79	0.5	7/4	7/4	Chord	4/2	2	2	1/8	1/8	1	102					
10	10	159/2	159/2	0.5	15/8	15/8	Chord	4/2	2	2	1/8	1/8	1	103					
11	11	80	80	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	104					
11	11	82	82	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	105					
11	11	84	84	4.0	1	1	Chord	4/2	1	1	1	1	1	106					
11	11	80	80	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	107					
11	11	81	81	0.5	1/4	1/4	Chord	4/2	1	2	1/8	1/8	1	108					
11	11	163/2	163/2	0.5	3/8	3/8	Chord	4/2	1	2	1/8	1/8	1	109					
11	11	82	82	3.0	1/2	1/2	Chord	4/2	1	2	3/4	1/2	3/2	110					
11	11	85	85	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	111					
11	11	86	86	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	112					
11	11	86	86	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	113					
11	11	80	80	3.0	0	0	Chord	4/2	2	2	3/4	1/2	3/2	114					
11	11	83	83	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	115					
11	11	84	84	3.0	1	1	Chord	4/2	2	2	3/4	1/2	3/2	116					
11	11	87	87	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	117					
12	12	88	88	8.0	0	0	Chord	4/2	1	1	2	2	1	118					
12	12	88	88	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	119					
12	12	90	90	3.0	1/2	1/2	Chord	4/2	1	2	3/4	1/2	3/2	120					
12	12	93	93	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	121					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	122					
12	12	88	88	3.0	0	0	Chord	4/2	2	1	3/4	1/2	3/2	123					
12	12	91	91	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	124					
12	12	92	92	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	125					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	126					
12	12	88	88	4.0	0	0	Chord	4/2	2	2	1	1	1	127					
13	13	97	97	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	128					
13	13	98	98	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	129					
13	13	99	99	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	130					
13	13	100	100	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	131					
13	13	101	101	0.5	5/4	5/4	Chord	4/2	1	1	1/8	1/8	1	132					
13	13	203/2	203/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	133					
13	13	102	102	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	134					
13	13	103	103	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	135					
13	13	96	96	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	136					
13	13	98	98	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	137					
13	13	100	100	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	138					
13	13	102	102	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	139					
13	13	96	96	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	140					
13	13	98	98	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	141					
13	13	100	100	4.0	1	1	Chord	4/2	2	1	1	1	1	142					
13	13	102	102	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	143					
14	14	104	104	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	144					
14	14	105	105	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	145					
14	14	211/2	211/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	146					
14	14	106	106	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	147					
14	14	108	108	4.0	1	1	Chord	4/2	1	1	1	1	1	148					
14	14	104	104	4.0	0	0	Chord	4/2	1	2	1	1	1	149					
14	14	109	109	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	150					
14	14	110	110	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	151					
14	14	111	111	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	152					
14	14	104	104	8.0	0	0	Chord	4/2	2	1	2	2	1	153					
14	14	104	104	3.0	0	0	Chord	4/2	2	2	3/4	1/2	3/2	154					
14	14	107	107	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	155					
14	14	108	108	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	156					
14	14	110	110	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	157					
15	15	112	112	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	158					
15	15	114	114	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	159					
15	15	118	118	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	160					
15	15	119	119	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	161					
15	15	112	112	6.0	0	0	Chord	4/2	1	2	3/2	1	3/2	162					
15	15	118	118	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	163					
15	15	113	113	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	164					
15	15	114	114	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	165					
15	15	115	115	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	166					
15	15	116	116	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	167					
15	15	117	117	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	168					
15	15	235/2	235/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	169					
15	15	118	118	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	170					
15	15	119	119	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	171					
15	15	112	112	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	172					
15	15	114	114	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	173					
15	15	116	116	4.0	1	1	Chord	4/2	2	2	1	1	1	174					
16	16	120	120	4.0	0	0	Chord	4/2	1	1	1	1	1	175					
16	16	124	124	4.0	1	1	Chord	4/2	1	1	1	1	1	176					
16	16	120	120	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	177					
16	16	122	122	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	178					
16	16	124	124	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	179					
16	16	126	126	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	180					
16	16	120	120	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	181					
16	16	121	121	0.5	1/4	1/4	Chord	4/2	2	1	1/8	1/8	1	182					
16	16	243/2	243/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	183					
16	16	122	122	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	184					
16	16	124	124	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	185					
16	16	125	125	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	186					
16	16	126	126	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	187					
16	16	127	127	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	188					
17	17	128	128	3.0	0	0	Chord	4/2	1	2	3/4	1/2	3/2	189					
17	17	131	131	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	190					
17	17	132	132	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	191					
17	17	134	134	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	192					
17	17	128	128	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	193					
17	17	129	129	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	194					
17	17	130	130	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	195					
17	17	131	131	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	196					
17	17	132	132	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	197					
17	17	133	133	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	198					
17	17	134	134	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	199					
17	17	135	135	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	200					
18	18	136	136	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	201					
18	18	138	138	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	202					
18	18	140	140	4.0	1	1	Chord	4/2	1	2	1	1	1	203					
18	18	136	136	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	204					
18	18	137	137	0.5	1/4	1/4	Chord	4/2	2	1	1/8	1/8	1	205					
18	18	275/2	275/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	206					
18	18	138	138	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	207					
18	18	140	140	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	208					
18	18	142	142	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	209					
18	18	139	139	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	210					
18	18	140	140	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	211					
18	18	141	141	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	212					
18	18	142	142	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	213					
18	18	143	143	0.5	7/4	7/4	Chord	4/2	2	2	1/8	1/8	1	214					
18	18	287/2	287/2	0.5	15/8	15/8	Chord	4/2	2	2	1/8	1/8	1	215					
19	19	147	147	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	216					
19	19	148	148	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	217					
19	19	149	149	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	218					
19	19	150	150	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	219					
19	19	151	151	0.5	7/4	7/4	Chord	4/2	1	1	1/8	1/8	1	220					
19	19	303/2	303/2	0.5	15/8	15/8	Chord	4/2	1	1	1/8	1/8	1	221					
19	19	144	144	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	222					
19	19	146	146	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	223					
19	19	148	148	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	224					
19	19	150	150	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	225					
19	19	144	144	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	226					
19	19	145	145	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	227					
19	19	146	146	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	228					
19	19	150	150	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	229					
19	19	144	144	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	230					
19	19	146	146	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	231					
19	19	148	148	4.0	1	1	Chord	4/2	2	2	1	1	1	232					
20	20	152	152	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	233					
20	20	154	154	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	234					
20	20	158	158	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	235					
20	20	153	153	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	236					
20	20	154	154	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	237					
20	20	155	155	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	238					
20	20	156	156	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	239					
20	20	157	157	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	240					
20	20	315/2	315/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	241					
20	20	158	158	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	242					
20	20	152	152	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	243					
20	20	158	158	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	244					
20	20	152	152	4.0	0	0	Chord	4/2	2	2	1	1	1	245					
20	20	156	156	4.0	1	1	Chord	4/2	2	2	1	1	1	246					
21	21	160	160	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	247					
21	21	161	161	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	248					
21	21	323/2	323/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	249					
21	21	162	162	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	250					
21	21	163	163	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	251					
21	21	164	164	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	252					
21	21	166	166	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	253					
21	21	160	160	4.0	0	0	Chord	4/2	1	2	1	1	1	254					
21	21	160	160	3.0	0	0	Chord	4/2	2	1	3/4	1/2	3/2	255					
21	21	163	163	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	256					
21	21	164	164	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	257					
21	21	166	166	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	258					
21	21	160	160	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	259					
21	21	162	162	4.0	1/2	1/2	Chord	4/2	2	2	1	1	1	260					
21	21	166	166	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	261					
22	22	168	168	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	262					
22	22	170	170	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=90	180.0	𝅗𝅥	90.0	0.0
22	22	170	170	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	263					
22	22	171	171	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	264					
22	22	172	172	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=85	170.0	𝅗𝅥	85.0	0.0
22	22	172	172	4.0	1	1	Chord	4/2	1	1	1	1	1	265					
22	22	174	174	0.0	3/2	3/2	Tempo	4/2	1	1	0				𝅗𝅥=80	160.0	𝅗𝅥	80.0	0.0
22	22	169	169	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	266					
22	22	170	170	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	267					
22	22	171	171	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	268					
22	22	172	172	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	269					
22	22	173	173	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	270					
22	22	347/2	347/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	271					
22	22	174	174	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	272					
22	22	168	168	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	273					
22	22	170	170	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	274					
22	22	172	172	4.0	1	1	Chord	4/2	2	1	1	1	1	275					
22	22	168	168	4.0	0	0	Chord	4/2	2	2	1	1	1	276					
22	22	172	172	3.0	1	1	Chord	4/2	2	2	3/4	1/2	3/2	277					
22	22	175	175	0.5	7/4	7/4	Chord	4/2	2	2	1/8	1/8	1	278					
22	22	351/2	351/2	0.5	15/8	15/8	Chord	4/2	2	2	1/8	1/8	1	279					
23	23	176	176	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=75	150.0	𝅗𝅥	75.0	0.0
23	23	176	176	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	280					
23	23	178	178	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=70	140.0	𝅗𝅥	70.0	0.0
23	23	178	178	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	281					
23	23	180	180	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=60	120.0	𝅗𝅥	60.0	0.0
23	23	180	180	4.0	1	1	Chord	4/2	1	1	1	1	1	282					
23	23	182	182	0.0	3/2	3/2	Tempo	4/2	1	1	0				𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
23	23	176	176	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	283					
23	23	178	178	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	284					
23	23	182	182	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	285					
23	23	176	176	8.0	0	0	Chord	4/2	2	1	2	2	1	286					
23	23	176	176	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	287					
23	23	178	178	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	288					
23	23	180	180	4.0	1	1	Chord	4/2	2	2	1	1	1	289					
24	24	184	184	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=40	80.0	𝅗𝅥	40.0	0.0
24	24	184	184	4.0	0	0	Chord	4/2	1	1	1	1	1	290					
24	24	188	188	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=100	200.0	𝅗𝅥	100.0	0.0
24	24	184	184	4.0	0	0	Chord	4/2	1	2	1	1	1	291					
24	24	189	189	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	292					
24	24	190	190	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	293					
24	24	191	191	0.5	7/4	7/4	Chord	4/2	1	2	1/8	1/8	1	294					
24	24	383/2	383/2	0.5	15/8	15/8	Chord	4/2	1	2	1/8	1/8	1	295					
24	24	184	184	4.0	0	0	Chord	4/2	2	1	1	1	1	296					
24	24	188	188	4.0	1	1	Chord	4/2	2	1	1	1	1	297					
24	24	184	184	4.0	0	0	Chord	4/2	2	2	1	1	1	298					
25	25	192	192	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	299					
25	25	193	193	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	300					
25	25	194	194	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	301					
25	25	195	195	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	302					
25	25	196	196	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	303					
