mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
4	4	25	25	1.5	1/4	1/4	Chord	4/2	2	1	3/8	1/4	3/2	49					
4	4	53/2	53/2	0.5	5/8	5/8	Chord	4/2	2	1	1/8	1/8	1	50					
4	4	27	27	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	51					
4	4	28	28	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	52					
4	4	29	29	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	53					
4	4	30	30	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	54					
4	4	31	31	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	55					
4	4	24	24	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	56					
4	4	25	25	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	57					
4	4	26	26	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	58					
4	4	28	28	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	59					
5	5	32	32	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	60					
5	5	33	33	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	61					
5	5	34	34	1.5	1/2	1/2	Chord	4/2	1	1	3/8	1/4	3/2	62					
5	5	71/2	71/2	0.5	7/8	7/8	Chord	4/2	1	1	1/8	1/8	1	63					
5	5	36	36	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	64					
5	5	37	37	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	65					
5	5	32	32	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	66					
5	5	35	35	2.0	3/4	3/4	Chord	4/2	1	2	1/2	1/2	1	67					
5	5	37	37	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	68					
5	5	38	38	1.5	3/2	3/2	Chord	4/2	1	2	3/8	1/4	3/2	69					
5	5	79/2	79/2	0.5	15/8	15/8	Chord	4/2	1	2	1/8	1/8	1	70					
5	5	32	32	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	71					
5	5	33	33	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	72					
5	5	34	34	1.5	1/2	1/2	Chord	4/2	2	1	3/8	1/4	3/2	73					
5	5	71/2	71/2	0.5	7/8	7/8	Chord	4/2	2	1	1/8	1/8	1	74					
5	5	36	36	1.5	1	1	Chord	4/2	2	1	3/8	1/4	3/2	75					
5	5	75/2	75/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	76					
5	5	38	38	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	77					
5	5	39	39	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	78					
5	5	39	39	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	79					
6	6	43	43	2.0	3/4	3/4	Chord	4/2	1	1	1/2	1/2	1	80					
6	6	45	45	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	81					
6	6	46	46	1.5	3/2	3/2	Chord	4/2	1	1	3/8	1/4	3/2	82					
6	6	95/2	95/2	0.5	15/8	15/8	Chord	4/2	1	1	1/8	1/8	1	83					
6	6	40	40	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	84					
6	6	42	42	1.5	1/2	1/2	Chord	4/2	1	2	3/8	1/4	3/2	85					
6	6	87/2	87/2	0.5	7/8	7/8	Chord	4/2	1	2	1/8	1/8	1	86					
6	6	44	44	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	87					
6	6	46	46	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	88					
6	6	40	40	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	89					
6	6	41	41	1.5	1/4	1/4	Chord	4/2	2	1	3/8	1/4	3/2	90					
6	6	85/2	85/2	0.5	5/8	5/8	Chord	4/2	2	1	1/8	1/8	1	91					
6	6	43	43	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	92					
6	6	45	45	2.0	5/4	5/4	Chord	4/2	2	1	1/2	1/2	1	93					
6	6	47	47	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	94					
6	6	40	40	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	95					
6	6	41	41	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	96					
6	6	42	42	1.5	1/2	1/2	Chord	4/2	2	2	3/8	1/4	3/2	97					
6	6	87/2	87/2	0.5	7/8	7/8	Chord	4/2	2	2	1/8	1/8	1	98					
6	6	44	44	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	99					
6	6	46	46	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	100					
7	7	48	48	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	101					
7	7	49	49	2.0	1/4	1/4	Chord	4/2	1	1	1/2	1/2	1	102					
7	7	51	51	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	103					
7	7	52	52	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	104					
7	7	54	54	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	105					
7	7	55	55	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	106					
7	7	54	54	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	107					
7	7	48	48	1.5	0	0	Chord	4/2	2	1	3/8	1/4	3/2	108					
7	7	99/2	99/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	109					
7	7	50	50	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	110					
7	7	51	51	2.0	3/4	3/4	Chord	4/2	2	1	1/2	1/2	1	111					
7	7	53	53	2.0	5/4	5/4	Chord	4/2	2	1	1/2	1/2	1	112					
7	7	55	55	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	113					
8	8	56	56	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	114					
8	8	57	57	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	115					
8	8	115/2	115/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	116					
8	8	58	58	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	117					
8	8	59	59	2.0	3/4	3/4	Chord	4/2	1	1	1/2	1/2	1	118					
8	8	61	61	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	119					
8	8	56	56	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	120					
8	8	57	57	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	121					
8	8	58	58	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	122					
8	8	59	59	2.0	3/4	3/4	Chord	4/2	1	2	1/2	1/2	1	123					
8	8	61	61	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	124					
8	8	62	62	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	125					
8	8	63	63	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	126					
8	8	56	56	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	127					
8	8	57	57	0.5	1/4	1/4	Chord	4/2	2	1	1/8	1/8	1	128					
8	8	115/2	115/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	129					
8	8	58	58	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	130					
8	8	62	62	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	131					
8	8	63	63	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	132					
8	8	59	59	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	133					
8	8	60	60	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	134					
8	8	62	62	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	135					
8	8	63	63	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	136					
9	9	64	64	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	137					
9	9	66	66	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	138					
9	9	67	67	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	139					
9	9	68	68	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	140					
9	9	70	70	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	141					
9	9	71	71	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	142					
9	9	64	64	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	143					
9	9	65	65	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	144					
9	9	66	66	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	145					
9	9	67	67	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	146					
9	9	68	68	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	147					
9	9	69	69	2.0	5/4	5/4	Chord	4/2	2	1	1/2	1/2	1	148					
9	9	71	71	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	149					
9	9	64	64	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	150					
9	9	66	66	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	151					
9	9	67	67	2.0	3/4	3/4	Chord	4/2	2	2	1/2	1/2	1	152					
9	9	69	69	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	153					
9	9	70	70	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	154					
9	9	71	71	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	155					
10	10	72	72	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	156					
10	10	73	73	2.0	1/4	1/4	Chord	4/2	1	1	1/2	1/2	1	157					
10	10	74	74	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=85	170.0	𝅗𝅥	85.0	0.0
10	10	75	75	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	158					
10	10	76	76	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=80	160.0	𝅗𝅥	80.0	0.0
10	10	76	76	4.0	1	1	Chord	4/2	1	1	1	1	1	159					
10	10	78	78	0.0	3/2	3/2	Tempo	4/2	1	1	0				𝅗𝅥=75	150.0	𝅗𝅥	75.0	0.0
10	10	73	73	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	160					
10	10	74	74	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	161					
10	10	75	75	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	162					
10	10	76	76	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	163					
10	10	77	77	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	164					
10	10	78	78	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	165					
10	10	79	79	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	166					
10	10	72	72	3.0	0	0	Chord	4/2	2	1	3/4	1/2	3/2	167					
10	10	75	75	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	168					
10	10	76	76	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	169					
10	10	77	77	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	170					
10	10	78	78	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	171					
10	10	79	79	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	172					
10	10	72	72	3.0	0	0	Chord	4/2	2	2	3/4	1/2	3/2	173					
10	10	75	75	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	174					
10	10	76	76	4.0	1	1	Chord	4/2	2	2	1	1	1	175					
11	11	80	80	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=70	140.0	𝅗𝅥	70.0	0.0
11	11	81	81	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	176					
11	11	82	82	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=60	120.0	𝅗𝅥	60.0	0.0
11	11	82	82	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	177					
11	11	83	83	2.0	3/4	3/4	Chord	4/2	1	1	1/2	1/2	1	178					
11	11	84	84	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
11	11	85	85	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	179					
11	11	86	86	0.0	3/2	3/2	Tempo	4/2	1	1	0				𝅗𝅥=40	80.0	𝅗𝅥	40.0	0.0
11	11	86	86	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	180					
11	11	80	80	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	181					
11	11	81	81	2.0	1/4	1/4	Chord	4/2	1	2	1/2	1/2	1	182					
11	11	83	83	2.0	3/4	3/4	Chord	4/2	1	2	1/2	1/2	1	183					
11	11	85	85	2.0	5/4	5/4	Chord	4/2	1	2	1/2	1/2	1	184					
11	11	87	87	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	185					
11	11	80	80	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	186					
11	11	82	82	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	187					
11	11	84	84	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	188					
11	11	85	85	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	189					
11	11	171/2	171/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	190					
11	11	86	86	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	191					
11	11	82	82	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	192					
11	11	84	84	4.0	1	1	Chord	4/2	2	2	1	1	1	193					
12	12	88	88	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
12	12	88	88	8.0	0	0	Chord	4/2	1	1	2	2	1	194					
12	12	88	88	8.0	0	0	Chord	4/2	1	2	2	2	1	195					
12	12	88	88	8.0	0	0	Chord	4/2	2	1	2	2	1	196					
12	12	88	88	8.0	0	0	Chord	4/2	2	2	2	2	1	197					
