mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
15	15	117	117	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	168					
15	15	118	118	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	169					
15	15	119	119	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	170					
16	16	120	120	8.0	0	0	Chord	4/2	1	1	2	2	1	171					
16	16	120	120	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	172					
16	16	121	121	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	173					
16	16	122	122	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	174					
16	16	124	124	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	175					
16	16	126	126	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	176					
16	16	121	121	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	177					
16	16	122	122	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	178					
16	16	123	123	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	179					
16	16	124	124	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	180					
16	16	125	125	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	181					
16	16	126	126	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	182					
16	16	127	127	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	183					
16	16	120	120	4.0	0	0	Chord	4/2	2	2	1	1	1	184					
17	17	128	128	8.0	0	0	Chord	4/2	1	1	2	2	1	185					
17	17	128	128	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	186					
17	17	129	129	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	187					
17	17	130	130	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	188					
17	17	131	131	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	189					
17	17	132	132	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	190					
17	17	133	133	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	191					
17	17	267/2	267/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	192					
17	17	134	134	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	193					
17	17	135	135	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	194					
17	17	128	128	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	195					
17	17	130	130	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	196					
17	17	132	132	4.0	1	1	Chord	4/2	2	1	1	1	1	197					
17	17	129	129	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	198					
17	17	130	130	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	199					
17	17	131	131	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	200					
17	17	132	132	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	201					
17	17	133	133	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	202					
17	17	267/2	267/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	203					
17	17	134	134	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	204					
17	17	135	135	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	205					
18	18	136	136	8.0	0	0	Chord	4/2	1	1	2	2	1	206					
18	18	136	136	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	207					
18	18	138	138	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	208					
18	18	140	140	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	209					
18	18	142	142	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	210					
18	18	139	139	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	211					
18	18	140	140	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	212					
18	18	141	141	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	213					
18	18	142	142	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	214					
18	18	143	143	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	215					
18	18	136	136	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	216					
18	18	137	137	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	217					
18	18	138	138	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	218					
19	19	144	144	8.0	0	0	Chord	4/2	1	1	2	2	1	219					
19	19	144	144	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	220					
19	19	146	146	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	221					
19	19	150	150	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	222					
19	19	144	144	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	223					
19	19	145	145	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	224					
19	19	146	146	3.0	1/2	1/2	Chord	4/2	2	1	3/4	1/2	3/2	225					
19	19	149	149	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	226					
19	19	299/2	299/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	227					
19	19	150	150	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	228					
19	19	145	145	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	229					
19	19	146	146	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	230					
19	19	147	147	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	231					
19	19	148	148	4.0	1	1	Chord	4/2	2	2	1	1	1	232					
20	20	152	152	8.0	0	0	Chord	4/2	1	1	2	2	1	233					
20	20	152	152	8.0	0	0	Chord	4/2	1	2	2	2	1	234					
20	20	152	152	8.0	0	0	Chord	4/2	2	1	2	2	1	235					
20	20	152	152	8.0	0	0	Chord	4/2	2	2	2	2	1	236					
