mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
6	6	20	20	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	73						
6	6	43/2	43/2	1.0	3/8	3/8	Chord	4/4	1	2	1/4	1/4	1	74						
6	6	45/2	45/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	75						
6	6	91/4	91/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	76						
6	6	23	23	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	77						
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	78						
6	6	20	20	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	79						
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	80						
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	81						
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	82						
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	83						
6	6	20	20	3.5	0	0	Chord	4/4	2	2	7/8	1/2	7/4	84						
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	85						
7	7	24	24	4.0	0	0	Chord	4/4	1	1	1	1	1	86						
7	7	24	24	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	87						
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	88						
7	7	25	25	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	89						
7	7	101/4	101/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	90						
7	7	51/2	51/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	91	ornamentTrill					
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	92						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	93						
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	94						
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	95						
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	96						
7	7	27	27	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	97						
7	7	109/4	109/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	98						
7	7	55/2	55/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	99	ornamentTrill					
7	7	111/4	111/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	100						
7	7	24	24	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	101						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	102						
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	103						
8	8	28	28	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	104						
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	105						
8	8	29	29	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	106						
8	8	117/4	117/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	107						
8	8	59/2	59/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	108	ornamentTrill					
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	109						
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	110						
8	8	28	28	4.0	0	0	Chord	4/4	2	1	1	1	1	111						
8	8	28	28	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	112						
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	113						
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	114						
8	8	31	31	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	115	ornamentTrill					
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	116						
9	9	32	32	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	117						
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	118						
9	9	33	33	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	119						
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	120						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	121						
9	9	32	32	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	122						
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	123						
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	124						
9	9	32	32	4.0	0	0	Chord	4/4	2	1	1	1	1	125						
9	9	32	32	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	126						
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	127						
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	128						
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	129						
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	130						
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	131						
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	132						
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	133						
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	134						
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	135						
10	10	36	36	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	136						
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	137						
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	138						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	139						
10	10	37	37	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	140						
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	141						
10	10	39	39	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	142						
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	143						
10	10	36	36	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	144						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	145						
11	11	40	40	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	146						
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	147						
11	11	40	40	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	148						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	149						
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	150						
11	11	41	41	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	151						
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	152						
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	153						
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	154						
11	11	40	40	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	155						
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	156						
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	157						
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	158						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	159						
12	12	44	44	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	160						
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	161						
12	12	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	162						
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	163						
12	12	47	47	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	164						
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	165						
12	12	44	44	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	166						
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	167						
12	12	45	45	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	168						
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	169						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	170						
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	171						
12	12	45	45	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	172						
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	173						
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	174						
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	175						
12	12	44	44	4.0	0	0	Chord	4/4	2	2	1	1	1	176						
13	13	48	48	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	177						
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	178						
13	13	49	49	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	179						
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	180						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	181						
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	182						
13	13	49	49	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	183						
13	13	99/2	99/2	1.0	3/8	3/8	Chord	4/4	2	1	1/4	1/4	1	184						
13	13	101/2	101/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	185						
13	13	203/4	203/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	186						
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	187						
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	188						
13	13	48	48	1.5	0	0	Chord	4/4	2	2	3/8	1/4	3/2	189						
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	190						
13	13	50	50	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	191						
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	192						
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	193						
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	194						
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	195						
14	14	53	53	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	196						
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	197						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	198						
14	14	52	52	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	199						
14	14	53	53	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	200						
14	14	107/2	107/2	1.0	3/8	3/8	Chord	4/4	1	2	1/4	1/4	1	201						
14	14	109/2	109/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	202						
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	203						
14	14	52	52	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	204						
14	14	105/2	105/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	205						
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	206						
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	207						
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	208						
14	14	52	52	4.0	0	0	Chord	4/4	2	2	1	1	1	209						
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	210						
15	15	57	57	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	211						
15	15	117/2	117/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	212						
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	213						
15	15	56	56	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	214						
15	15	57	57	0.75	1/4	1/4	Chord	4/4	1	2	3/16	1/8	3/2	215	ornamentTrill					
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	216						
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	217						
15	15	59	59	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	218						
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	219						
15	15	56	56	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	220						
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	221						
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	222						
15	15	56	56	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	223						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	224						
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	225						
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	226						
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	227						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	228						
16	16	60	60	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	229						
16	16	121/2	121/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	230						
16	16	123/2	123/2	1.5	3/8	3/8	Chord	4/4	1	2	3/8	1/4	3/2	231						
16	16	63	63	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	232	ornamentTrill					
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	233						
16	16	60	60	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	234						
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	235						
16	16	60	60	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	236						
16	16	62	62	0.75	1/2	1/2	Chord	4/4	2	2	3/16	1/8	3/2	237						
16	16	251/4	251/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	238						
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	239						
17	17	64	64	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	240						
17	17	67	67	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	241						
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	242						
17	17	64	64	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	243						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	244						
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	245						
17	17	65	65	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	246						
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	247						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	248						
17	17	64	64	4.0	0	0	Chord	4/4	2	2	1	1	1	249						
18	18	68	68	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	250						
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	251						
18	18	69	69	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	252						
18	18	141/2	141/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	253						
18	18	283/4	283/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	254						
18	18	71	71	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	255						
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	256						
18	18	68	68	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	257						
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	258						
18	18	70	70	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	259						
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	260						
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	261						
18	18	69	69	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	262	ornamentTrill					
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	263						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	264						
18	18	68	68	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	265						
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	266						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	267						
19	19	72	72	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=85	85.0	𝅘𝅥	85.0	0.0
19	19	72	72	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	268						
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	269						
19	19	73	73	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0
19	19	73	73	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	270						
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	271						
19	19	74	74	0.0	1/2	1/2	Tempo	4/4	1	1	0					𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0
19	19	74	74	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	272						
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	273						
19	19	75	75	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	274						
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	275						
19	19	72	72	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	276						
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	277						
19	19	73	73	3.0	1/4	1/4	Chord	4/4	1	2	3/4	1/2	3/2	278						
19	19	73	73	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	279						
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	280						
19	19	74	74	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	281						
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	282						
19	19	75	75	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	283						
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	284						
19	19	72	72	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	285						
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	286						
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	287						
20	20	76	76	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	288						
20	20	77	77	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0
20	20	78	78	0.0	1/2	1/2	Tempo	4/4	1	1	0					𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0
