mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
5	5	33	33	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	40					
5	5	34	34	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	41					
5	5	36	36	4.0	1	1	Chord	4/2	1	1	1	1	1	42					
5	5	32	32	3.0	0	0	Chord	4/2	1	2	3/4	1/2	3/2	43					
5	5	35	35	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	44					
5	5	36	36	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	45					
5	5	37	37	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	46					
5	5	38	38	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	47					
5	5	39	39	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	48					
5	5	32	32	4.0	0	0	Chord	4/2	2	1	1	1	1	49					
5	5	36	36	4.0	1	1	Chord	4/2	2	1	1	1	1	50					
5	5	33	33	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	51					
5	5	34	34	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	52					
5	5	35	35	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	53					
5	5	36	36	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	54					
5	5	37	37	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	55					
5	5	38	38	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	56					
5	5	39	39	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	57					
6	6	42	42	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	58					
6	6	44	44	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	59					
6	6	46	46	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	60					
6	6	40	40	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	61					
6	6	41	41	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	62					
6	6	42	42	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	63					
6	6	44	44	4.0	1	1	Chord	4/2	1	2	1	1	1	64					
6	6	40	40	4.0	0	0	Chord	4/2	2	1	1	1	1	65					
6	6	44	44	4.0	1	1	Chord	4/2	2	1	1	1	1	66					
6	6	40	40	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	67					
6	6	41	41	0.5	1/4	1/4	Chord	4/2	2	2	1/8	1/8	1	68					
6	6	83/2	83/2	0.5	3/8	3/8	Chord	4/2	2	2	1/8	1/8	1	69					
6	6	42	42	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	70					
6	6	44	44	4.0	1	1	Chord	4/2	2	2	1	1	1	71					
7	7	48	48	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	72					
7	7	50	50	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	73					
7	7	52	52	4.0	1	1	Chord	4/2	1	1	1	1	1	74					
7	7	49	49	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	75					
7	7	50	50	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	76					
7	7	51	51	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	77					
7	7	52	52	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	78					
7	7	53	53	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	79					
7	7	54	54	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	80					
7	7	55	55	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	81					
7	7	48	48	4.0	0	0	Chord	4/2	2	1	1	1	1	82					
7	7	52	52	4.0	1	1	Chord	4/2	2	1	1	1	1	83					
7	7	54	54	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	84					
8	8	56	56	4.0	0	0	Chord	4/2	1	1	1	1	1	85					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	86					
8	8	56	56	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	87					
8	8	57	57	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	88					
8	8	58	58	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	89					
8	8	59	59	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	90					
8	8	60	60	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	91					
8	8	61	61	2.0	5/4	5/4	Chord	4/2	1	2	1/2	1/2	1	92					
8	8	63	63	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	93					
8	8	56	56	4.0	0	0	Chord	4/2	2	1	1	1	1	94					
8	8	60	60	4.0	1	1	Chord	4/2	2	1	1	1	1	95					
8	8	56	56	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	96					
8	8	58	58	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	97					
8	8	60	60	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	98					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	99					
9	9	64	64	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	100					
9	9	66	66	3.0	1/2	1/2	Chord	4/2	1	1	3/4	1/2	3/2	101					
9	9	69	69	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	102					
9	9	70	70	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	103					
9	9	64	64	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	104					
9	9	66	66	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	105					
9	9	70	70	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	106					
9	9	71	71	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	107					
9	9	64	64	4.0	0	0	Chord	4/2	2	1	1	1	1	108					
9	9	68	68	4.0	1	1	Chord	4/2	2	1	1	1	1	109					
9	9	64	64	4.0	0	0	Chord	4/2	2	2	1	1	1	110					
9	9	68	68	4.0	1	1	Chord	4/2	2	2	1	1	1	111					
10	10	72	72	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	112					
10	10	74	74	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	113					
10	10	72	72	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	114					
10	10	73	73	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	115					
10	10	74	74	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	116					
10	10	72	72	4.0	0	0	Chord	2/2	2	1	1	1	1	117					
10	10	72	72	4.0	0	0	Chord	2/2	2	2	1	1	1	118					
11	11	76	76	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	119					
11	11	78	78	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	120					
11	11	79	79	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	121					
11	11	80	80	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	122					
11	11	82	82	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	123					
11	11	76	76	3.0	0	0	Chord	4/2	1	2	3/4	1/2	3/2	124					
11	11	79	79	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	125					
11	11	80	80	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	126					
11	11	82	82	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	127					
11	11	76	76	8.0	0	0	Chord	4/2	2	1	2	2	1	128					
11	11	76	76	3.0	0	0	Chord	4/2	2	2	3/4	1/2	3/2	129					
11	11	79	79	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	130					
11	11	80	80	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	131					
11	11	81	81	2.0	5/4	5/4	Chord	4/2	2	2	1/2	1/2	1	132					
11	11	83	83	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	133					
12	12	89	89	2.0	5/4	5/4	Chord	4/2	1	1	1/2	1/2	1	134					
12	12	91	91	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	135					
12	12	85	85	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	136					
12	12	86	86	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	137					
12	12	87	87	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	138					
12	12	88	88	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	139					
12	12	89	89	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	140					
12	12	90	90	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	141					
12	12	84	84	8.0	0	0	Chord	4/2	2	1	2	2	1	142					
12	12	84	84	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	143					
12	12	86	86	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	144					
12	12	87	87	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	145					
12	12	88	88	4.0	1	1	Chord	4/2	2	2	1	1	1	146					
13	13	92	92	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=85	170.0	𝅗𝅥	85.0	0.0
13	13	92	92	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	147					
13	13	94	94	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=80	160.0	𝅗𝅥	80.0	0.0
13	13	94	94	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	148					
13	13	96	96	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=75	150.0	𝅗𝅥	75.0	0.0
13	13	98	98	0.0	3/2	3/2	Tempo	4/2	1	1	0				𝅗𝅥=70	140.0	𝅗𝅥	70.0	0.0
13	13	98	98	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	149					
13	13	92	92	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	150					
13	13	93	93	2.0	1/4	1/4	Chord	4/2	1	2	1/2	1/2	1	151					
13	13	95	95	0.5	3/4	3/4	Chord	4/2	1	2	1/8	1/8	1	152					
13	13	191/2	191/2	0.5	7/8	7/8	Chord	4/2	1	2	1/8	1/8	1	153					
13	13	96	96	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	154					
13	13	97	97	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	155					
13	13	98	98	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	156					
13	13	99	99	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	157					
13	13	92	92	8.0	0	0	Chord	4/2	2	1	2	2	1	158					
13	13	93	93	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	159					
13	13	94	94	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	160					
13	13	95	95	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	161					
13	13	96	96	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	162					
13	13	97	97	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	163					
13	13	195/2	195/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	164					
13	13	98	98	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	165					
13	13	99	99	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	166					
14	14	100	100	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=65	130.0	𝅗𝅥	65.0	0.0
14	14	100	100	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	167					
14	14	101	101	0.0	1/4	1/4	Tempo	4/2	1	1	0				𝅗𝅥=60	120.0	𝅗𝅥	60.0	0.0
14	14	101	101	2.0	1/4	1/4	Chord	4/2	1	1	1/2	1/2	1	168					
14	14	102	102	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
14	14	103	103	0.0	3/4	3/4	Tempo	4/2	1	1	0				𝅗𝅥=40	80.0	𝅗𝅥	40.0	0.0
14	14	103	103	0.5	3/4	3/4	Chord	4/2	1	1	1/8	1/8	1	169					
14	14	207/2	207/2	0.5	7/8	7/8	Chord	4/2	1	1	1/8	1/8	1	170					
14	14	104	104	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=30	60.0	𝅗𝅥	30.0	0.0
14	14	104	104	4.0	1	1	Chord	4/2	1	1	1	1	1	171					
14	14	100	100	8.0	0	0	Chord	4/2	1	2	2	2	1	172					
14	14	100	100	8.0	0	0	Chord	4/2	2	1	2	2	1	173					
14	14	100	100	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	174					
14	14	101	101	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	175					
14	14	102	102	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	176					
14	14	104	104	4.0	1	1	Chord	4/2	2	2	1	1	1	177					
