mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
10	10	75	75	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	117					
10	10	76	76	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	118					
10	10	77	77	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	119					
10	10	78	78	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	120					
10	10	79	79	0.5	7/4	7/4	Chord	4/2	2	1	1/8	1/8	1	121					
10	10	159/2	159/2	0.5	15/8	15/8	Chord	4/2	2	1	1/8	1/8	1	122					
10	10	72	72	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	123					
10	10	73	73	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	124					
10	10	74	74	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	125					
11	11	80	80	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	126					
11	11	82	82	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	127					
11	11	86	86	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	128					
11	11	80	80	8.0	0	0	Chord	4/2	1	2	2	2	1	129					
11	11	80	80	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	130					
11	11	81	81	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	131					
11	11	82	82	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	132					
11	11	84	84	4.0	1	1	Chord	4/2	2	1	1	1	1	133					
11	11	82	82	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	134					
11	11	83	83	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	135					
11	11	84	84	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	136					
11	11	85	85	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	137					
11	11	86	86	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	138					
11	11	87	87	0.5	7/4	7/4	Chord	4/2	2	2	1/8	1/8	1	139					
11	11	175/2	175/2	0.5	15/8	15/8	Chord	4/2	2	2	1/8	1/8	1	140					
12	12	88	88	3.0	0	0	Chord	4/2	1	1	3/4	1/2	3/2	141					
12	12	90	90	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=85	170.0	𝅗𝅥	85.0	0.0
12	12	91	91	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	142					
12	12	92	92	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=80	160.0	𝅗𝅥	80.0	0.0
12	12	92	92	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	143					
12	12	94	94	0.0	3/2	3/2	Tempo	4/2	1	1	0				𝅗𝅥=75	150.0	𝅗𝅥	75.0	0.0
12	12	94	94	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	144					
12	12	88	88	8.0	0	0	Chord	4/2	1	2	2	2	1	145					
12	12	90	90	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	146					
12	12	91	91	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	147					
12	12	92	92	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	148					
12	12	93	93	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	149					
12	12	94	94	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	150					
12	12	95	95	0.5	7/4	7/4	Chord	4/2	2	1	1/8	1/8	1	151					
12	12	191/2	191/2	0.5	15/8	15/8	Chord	4/2	2	1	1/8	1/8	1	152					
12	12	88	88	8.0	0	0	Chord	4/2	2	2	2	2	1	153					
13	13	96	96	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=70	140.0	𝅗𝅥	70.0	0.0
13	13	96	96	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	154					
13	13	97	97	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	155					
13	13	98	98	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=60	120.0	𝅗𝅥	60.0	0.0
13	13	98	98	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	156					
13	13	99	99	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	157					
13	13	100	100	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
13	13	100	100	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	158					
13	13	101	101	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	159					
13	13	102	102	0.0	3/2	3/2	Tempo	4/2	1	1	0				𝅗𝅥=40	80.0	𝅗𝅥	40.0	0.0
13	13	102	102	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	160					
13	13	96	96	8.0	0	0	Chord	4/2	1	2	2	2	1	161					
13	13	96	96	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	162					
13	13	97	97	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	163					
13	13	98	98	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	164					
13	13	99	99	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	165					
13	13	100	100	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	166					
13	13	101	101	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	167					
13	13	102	102	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	168					
13	13	96	96	8.0	0	0	Chord	4/2	2	2	2	2	1	169					
14	14	104	104	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
14	14	104	104	8.0	0	0	Chord	4/2	1	1	2	2	1	170					
14	14	104	104	8.0	0	0	Chord	4/2	1	2	2	2	1	171					
14	14	104	104	8.0	0	0	Chord	4/2	2	1	2	2	1	172					
14	14	104	104	8.0	0	0	Chord	4/2	2	2	2	2	1	173					
