mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
17	17	131	131	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	168					
17	17	132	132	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	169					
17	17	134	134	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	170					
17	17	128	128	4.0	0	0	Chord	4/2	2	1	1	1	1	171					
17	17	132	132	3.0	1	1	Chord	4/2	2	1	3/4	1/2	3/2	172					
17	17	135	135	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	173					
17	17	128	128	4.0	0	0	Chord	4/2	2	2	1	1	1	174					
18	18	136	136	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	175					
18	18	138	138	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	176					
18	18	140	140	3.0	1	1	Chord	4/2	1	1	3/4	1/2	3/2	177					
18	18	143	143	0.5	7/4	7/4	Chord	4/2	1	1	1/8	1/8	1	178					
18	18	287/2	287/2	0.5	15/8	15/8	Chord	4/2	1	1	1/8	1/8	1	179					
18	18	136	136	4.0	0	0	Chord	4/2	1	2	1	1	1	180					
18	18	140	140	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	181					
18	18	142	142	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	182					
18	18	136	136	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	183					
18	18	138	138	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	184					
18	18	140	140	3.0	1	1	Chord	4/2	2	1	3/4	1/2	3/2	185					
18	18	143	143	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	186					
19	19	144	144	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	187					
19	19	146	146	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	188					
19	19	150	150	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	189					
19	19	144	144	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	190					
19	19	146	146	3.0	1/2	1/2	Chord	4/2	1	2	3/4	1/2	3/2	191					
19	19	149	149	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	192					
19	19	299/2	299/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	193					
19	19	150	150	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	194					
19	19	144	144	4.0	0	0	Chord	4/2	2	1	1	1	1	195					
19	19	148	148	4.0	1	1	Chord	4/2	2	1	1	1	1	196					
19	19	146	146	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	197					
19	19	148	148	3.0	1	1	Chord	4/2	2	2	3/4	1/2	3/2	198					
19	19	151	151	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	199					
20	20	152	152	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	200					
20	20	152	152	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	201					
20	20	154	154	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	202					
20	20	156	156	4.0	1	1	Chord	4/2	1	2	1	1	1	203					
20	20	152	152	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	204					
20	20	153	153	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	205					
20	20	154	154	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	206					
20	20	155	155	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	207					
20	20	156	156	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	208					
20	20	157	157	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	209					
20	20	158	158	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	210					
20	20	152	152	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	211					
20	20	154	154	4.0	1/2	1/2	Chord	4/2	2	2	1	1	1	212					
20	20	158	158	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	213					
21	21	166	166	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	214					
21	21	160	160	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	215					
21	21	162	162	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	216					
21	21	163	163	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	217					
21	21	164	164	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	218					
21	21	166	166	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	219					
21	21	160	160	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	220					
21	21	162	162	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	221					
21	21	164	164	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	222					
21	21	166	166	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	223					
21	21	160	160	4.0	0	0	Chord	4/2	2	2	1	1	1	224					
21	21	164	164	4.0	1	1	Chord	4/2	2	2	1	1	1	225					
22	22	168	168	3.0	0	0	Chord	4/2	1	1	3/4	1/2	3/2	226					
22	22	171	171	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	227					
22	22	172	172	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	228					
22	22	174	174	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	229					
22	22	168	168	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	230					
22	22	169	169	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	231					
22	22	170	170	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	232					
22	22	174	174	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	233					
22	22	168	168	6.0	0	0	Chord	4/2	2	1	3/2	1	3/2	234					
22	22	174	174	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	235					
22	22	168	168	4.0	0	0	Chord	4/2	2	2	1	1	1	236					
22	22	172	172	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	237					
22	22	174	174	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	238					
23	23	176	176	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	239					
23	23	178	178	3.0	1/2	1/2	Chord	4/2	1	1	3/4	1/2	3/2	240					
23	23	181	181	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	241					
23	23	182	182	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	242					
23	23	176	176	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	243					
23	23	178	178	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	244					
23	23	180	180	4.0	1	1	Chord	4/2	1	2	1	1	1	245					
23	23	176	176	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	246					
23	23	178	178	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	247					
23	23	182	182	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	248					
23	23	176	176	4.0	0	0	Chord	4/2	2	2	1	1	1	249					
23	23	180	180	3.0	1	1	Chord	4/2	2	2	3/4	1/2	3/2	250					
23	23	183	183	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	251					
24	24	184	184	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	252					
24	24	186	186	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	253					
24	24	188	188	4.0	1	1	Chord	4/2	1	1	1	1	1	254					
24	24	184	184	8.0	0	0	Chord	4/2	1	2	2	2	1	255					
24	24	184	184	4.0	0	0	Chord	4/2	2	1	1	1	1	256					
24	24	188	188	4.0	1	1	Chord	4/2	2	1	1	1	1	257					
24	24	184	184	4.0	0	0	Chord	4/2	2	2	1	1	1	258					
24	24	188	188	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	259					
24	24	190	190	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	260					
25	25	198	198	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	261					
25	25	192	192	3.0	0	0	Chord	4/2	2	1	3/4	1/2	3/2	262					
25	25	195	195	0.5	3/4	3/4	Chord	4/2	2	1	1/8	1/8	1	263					
25	25	391/2	391/2	0.5	7/8	7/8	Chord	4/2	2	1	1/8	1/8	1	264					
25	25	196	196	3.0	1	1	Chord	4/2	2	1	3/4	1/2	3/2	265					
25	25	199	199	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	266					
25	25	192	192	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	267					
25	25	193	193	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	268					
25	25	194	194	3.0	1/2	1/2	Chord	4/2	2	2	3/4	1/2	3/2	269					
25	25	197	197	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	270					
25	25	395/2	395/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	271					
25	25	198	198	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	272					
26	26	200	200	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	273					
26	26	201	201	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	274					
26	26	202	202	3.0	1/2	1/2	Chord	4/2	1	2	3/4	1/2	3/2	275					
26	26	205	205	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	276					
26	26	411/2	411/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	277					
26	26	206	206	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	278					
26	26	200	200	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	279					
26	26	201	201	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	280					
26	26	202	202	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	281					
26	26	204	204	3.0	1	1	Chord	4/2	2	1	3/4	1/2	3/2	282					
26	26	207	207	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	283					
26	26	200	200	3.0	0	0	Chord	4/2	2	2	3/4	1/2	3/2	284					
26	26	203	203	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	285					
26	26	204	204	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	286					
26	26	206	206	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	287					
27	27	210	210	3.0	1/2	1/2	Chord	4/2	1	1	3/4	1/2	3/2	288					
27	27	213	213	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	289					
27	27	214	214	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	290					
27	27	208	208	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	291					
27	27	210	210	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	292					
27	27	212	212	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	293					
27	27	214	214	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	294					
27	27	215	215	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	295					
27	27	208	208	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	296					
27	27	209	209	2.0	1/4	1/4	Chord	4/2	2	1	1/2	1/2	1	297					
27	27	211	211	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	298					
27	27	212	212	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	299					
27	27	208	208	4.0	0	0	Chord	4/2	2	2	1	1	1	300					
28	28	216	216	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	301					
28	28	217	217	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	302					
28	28	435/2	435/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	303					
28	28	218	218	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	304					
28	28	220	220	3.0	1	1	Chord	4/2	1	1	3/4	1/2	3/2	305					
28	28	223	223	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	306					
28	28	216	216	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	307					
28	28	219	219	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	308					
28	28	220	220	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	309					
28	28	222	222	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	310					
28	28	218	218	3.0	1/2	1/2	Chord	4/2	2	1	3/4	1/2	3/2	311					
28	28	221	221	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	312					
28	28	222	222	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	313					
29	29	224	224	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	314					
29	29	226	226	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	315					
29	29	228	228	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	316					
29	29	230	230	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	317					
29	29	224	224	4.0	0	0	Chord	4/2	1	2	1	1	1	318					
