mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
4	4	29	29	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	49					
4	4	30	30	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	50					
4	4	31	31	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	51					
5	5	32	32	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	52					
5	5	33	33	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	53					
5	5	34	34	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	54					
5	5	36	36	4.0	1	1	Chord	4/2	1	1	1	1	1	55					
5	5	32	32	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	56					
5	5	33	33	0.5	1/4	1/4	Chord	4/2	1	2	1/8	1/8	1	57					
5	5	67/2	67/2	0.5	3/8	3/8	Chord	4/2	1	2	1/8	1/8	1	58					
5	5	34	34	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	59					
5	5	36	36	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	60					
5	5	38	38	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	61					
5	5	39	39	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	62					
5	5	32	32	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	63					
5	5	34	34	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	64					
5	5	32	32	1.5	0	0	Chord	4/2	2	2	3/8	1/4	3/2	65					
5	5	67/2	67/2	0.5	3/8	3/8	Chord	4/2	2	2	1/8	1/8	1	66					
5	5	34	34	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	67					
5	5	37	37	2.0	5/4	5/4	Chord	4/2	2	2	1/2	1/2	1	68					
5	5	39	39	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	69					
6	6	45	45	2.0	5/4	5/4	Chord	4/2	1	1	1/2	1/2	1	70					
6	6	47	47	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	71					
6	6	40	40	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	72					
6	6	41	41	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	73					
6	6	42	42	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	74					
6	6	44	44	3.0	1	1	Chord	4/2	1	2	3/4	1/2	3/2	75					
6	6	47	47	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	76					
6	6	40	40	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	77					
6	6	42	42	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	78					
6	6	44	44	1.5	1	1	Chord	4/2	2	2	3/8	1/4	3/2	79					
6	6	91/2	91/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	80					
6	6	46	46	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	81					
7	7	48	48	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	82					
7	7	50	50	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	83					
7	7	51	51	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	84					
7	7	52	52	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	85					
7	7	53	53	2.0	5/4	5/4	Chord	4/2	1	1	1/2	1/2	1	86					
7	7	55	55	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	87					
7	7	48	48	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	88					
7	7	48	48	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	89					
7	7	49	49	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	90					
7	7	50	50	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	91					
7	7	51	51	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	92					
7	7	52	52	1.5	1	1	Chord	4/2	2	1	3/8	1/4	3/2	93					
7	7	107/2	107/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	94					
7	7	54	54	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	95					
7	7	49	49	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	96					
7	7	50	50	0.5	1/2	1/2	Chord	4/2	2	2	1/8	1/8	1	97					
7	7	101/2	101/2	0.5	5/8	5/8	Chord	4/2	2	2	1/8	1/8	1	98					
7	7	51	51	2.0	3/4	3/4	Chord	4/2	2	2	1/2	1/2	1	99					
7	7	53	53	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	100					
7	7	54	54	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	101					
7	7	55	55	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	102					
8	8	56	56	0.5	0	0	Chord	4/2	1	1	1/8	1/8	1	103					
8	8	113/2	113/2	0.5	1/8	1/8	Chord	4/2	1	1	1/8	1/8	1	104					
8	8	57	57	2.0	1/4	1/4	Chord	4/2	1	1	1/2	1/2	1	105					
8	8	59	59	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	106					
8	8	60	60	1.5	1	1	Chord	4/2	1	1	3/8	1/4	3/2	107					
8	8	123/2	123/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	108					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	109					
8	8	57	57	2.0	1/4	1/4	Chord	4/2	1	2	1/2	1/2	1	110					
8	8	59	59	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	111					
8	8	60	60	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	112					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	113					
8	8	56	56	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	114					
8	8	58	58	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	115					
8	8	60	60	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	116					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	117					
8	8	56	56	1.5	0	0	Chord	4/2	2	2	3/8	1/4	3/2	118					
8	8	115/2	115/2	0.5	3/8	3/8	Chord	4/2	2	2	1/8	1/8	1	119					
8	8	58	58	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	120					
8	8	60	60	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	121					
8	8	61	61	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	122					
8	8	62	62	1.5	3/2	3/2	Chord	4/2	2	2	3/8	1/4	3/2	123					
8	8	127/2	127/2	0.5	15/8	15/8	Chord	4/2	2	2	1/8	1/8	1	124					
9	9	65	65	2.0	1/4	1/4	Chord	4/2	1	1	1/2	1/2	1	125					
9	9	67	67	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	126					
9	9	68	68	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	127					
9	9	70	70	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	128					
9	9	64	64	1.5	0	0	Chord	4/2	1	2	3/8	1/4	3/2	129					
9	9	131/2	131/2	0.5	3/8	3/8	Chord	4/2	1	2	1/8	1/8	1	130					
9	9	66	66	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	131					
9	9	67	67	2.0	3/4	3/4	Chord	4/2	1	2	1/2	1/2	1	132					
9	9	69	69	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	133					
9	9	70	70	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	134					
9	9	71	71	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	135					
9	9	64	64	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	136					
9	9	66	66	3.0	1/2	1/2	Chord	4/2	2	1	3/4	1/2	3/2	137					
9	9	69	69	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	138					
9	9	70	70	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	139					
9	9	71	71	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	140					
9	9	64	64	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	141					
9	9	66	66	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	142					
9	9	67	67	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	143					
9	9	68	68	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	144					
9	9	70	70	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	145					
10	10	72	72	1.5	0	0	Chord	4/2	1	1	3/8	1/4	3/2	146					
10	10	147/2	147/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	147					
10	10	74	74	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	148					
10	10	77	77	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	149					
10	10	78	78	0.5	3/2	3/2	Chord	4/2	1	1	1/8	1/8	1	150					
10	10	157/2	157/2	0.5	13/8	13/8	Chord	4/2	1	1	1/8	1/8	1	151					
10	10	79	79	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	152					
10	10	72	72	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	153					
10	10	73	73	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	154					
10	10	74	74	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	155					
10	10	75	75	2.0	3/4	3/4	Chord	4/2	1	2	1/2	1/2	1	156					
10	10	77	77	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	157					
10	10	78	78	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	158					
10	10	79	79	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	159					
10	10	72	72	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	160					
10	10	74	74	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	161					
10	10	72	72	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	162					
10	10	74	74	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	163					
10	10	76	76	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	164					
10	10	77	77	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	165					
10	10	78	78	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	166					
11	11	80	80	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	167					
11	11	81	81	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	168					
11	11	82	82	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	169					
11	11	80	80	1.5	0	0	Chord	4/2	1	2	3/8	1/4	3/2	170					
11	11	163/2	163/2	0.5	3/8	3/8	Chord	4/2	1	2	1/8	1/8	1	171					
11	11	82	82	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	172					
11	11	85	85	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	173					
11	11	86	86	0.5	3/2	3/2	Chord	4/2	1	2	1/8	1/8	1	174					
11	11	173/2	173/2	0.5	13/8	13/8	Chord	4/2	1	2	1/8	1/8	1	175					
11	11	87	87	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	176					
11	11	81	81	2.0	1/4	1/4	Chord	4/2	2	1	1/2	1/2	1	177					
11	11	83	83	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	178					
11	11	84	84	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	179					
11	11	86	86	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	180					
11	11	80	80	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	181					
11	11	82	82	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	182					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	183					
12	12	88	88	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	184					
12	12	89	89	2.0	1/4	1/4	Chord	4/2	1	2	1/2	1/2	1	185					
12	12	91	91	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	186					
12	12	92	92	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	187					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	188					
12	12	88	88	1.5	0	0	Chord	4/2	2	1	3/8	1/4	3/2	189					
12	12	179/2	179/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	190					
12	12	90	90	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	191					
12	12	93	93	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	192					
12	12	94	94	0.5	3/2	3/2	Chord	4/2	2	1	1/8	1/8	1	193					
12	12	189/2	189/2	0.5	13/8	13/8	Chord	4/2	2	1	1/8	1/8	1	194					
12	12	95	95	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	195					
12	12	88	88	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	196					
12	12	89	89	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	197					
12	12	90	90	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	198					
12	12	91	91	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	199					
12	12	92	92	1.5	1	1	Chord	4/2	2	2	3/8	1/4	3/2	200					
12	12	187/2	187/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	201					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	202					
13	13	96	96	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	203					
13	13	97	97	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	204					
13	13	98	98	1.5	1/2	1/2	Chord	4/2	1	1	3/8	1/4	3/2	205					
13	13	199/2	199/2	0.5	7/8	7/8	Chord	4/2	1	1	1/8	1/8	1	206					
13	13	101	101	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	207					
13	13	102	102	0.5	3/2	3/2	Chord	4/2	1	1	1/8	1/8	1	208					
13	13	205/2	205/2	0.5	13/8	13/8	Chord	4/2	1	1	1/8	1/8	1	209					
13	13	103	103	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	210					
13	13	96	96	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	211					
13	13	97	97	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	212					
13	13	98	98	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	213					
13	13	100	100	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	214					
13	13	102	102	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	215					
13	13	96	96	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	216					
13	13	99	99	2.0	3/4	3/4	Chord	4/2	2	2	1/2	1/2	1	217					
13	13	101	101	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	218					
13	13	102	102	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	219					
13	13	103	103	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	220					
14	14	104	104	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	221					
14	14	105	105	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	222					
14	14	106	106	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	223					
14	14	109	109	2.0	5/4	5/4	Chord	4/2	1	1	1/2	1/2	1	224					
14	14	111	111	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	225					
14	14	104	104	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	226					
14	14	105	105	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	227					
14	14	106	106	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	228					
14	14	107	107	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	229					
14	14	108	108	1.5	1	1	Chord	4/2	1	2	3/8	1/4	3/2	230					
14	14	219/2	219/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	231					
14	14	110	110	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	232					
14	14	104	104	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	233					
14	14	106	106	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	234					
14	14	110	110	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	235					
14	14	104	104	1.5	0	0	Chord	4/2	2	2	3/8	1/4	3/2	236					
14	14	211/2	211/2	0.5	3/8	3/8	Chord	4/2	2	2	1/8	1/8	1	237					
14	14	106	106	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	238					
14	14	111	111	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	239					
15	15	112	112	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	240					
15	15	113	113	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	241					
15	15	114	114	1.5	1/2	1/2	Chord	4/2	1	1	3/8	1/4	3/2	242					
15	15	231/2	231/2	0.5	7/8	7/8	Chord	4/2	1	1	1/8	1/8	1	243					
15	15	116	116	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	244					
15	15	117	117	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	245					
15	15	118	118	0.5	3/2	3/2	Chord	4/2	1	2	1/8	1/8	1	246					
15	15	237/2	237/2	0.5	13/8	13/8	Chord	4/2	1	2	1/8	1/8	1	247					
15	15	119	119	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	248					
15	15	112	112	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	249					
15	15	115	115	2.0	3/4	3/4	Chord	4/2	2	1	1/2	1/2	1	250					
15	15	117	117	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	251					
15	15	118	118	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	252					
15	15	119	119	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	253					
15	15	112	112	0.5	0	0	Chord	4/2	2	2	1/8	1/8	1	254					
15	15	225/2	225/2	0.5	1/8	1/8	Chord	4/2	2	2	1/8	1/8	1	255					
15	15	113	113	2.0	1/4	1/4	Chord	4/2	2	2	1/2	1/2	1	256					
15	15	115	115	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	257					
15	15	116	116	4.0	1	1	Chord	4/2	2	2	1	1	1	258					
16	16	121	121	2.0	1/4	1/4	Chord	4/2	1	1	1/2	1/2	1	259					
16	16	123	123	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	260					
16	16	124	124	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	261					
16	16	125	125	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	262					
16	16	126	126	1.5	3/2	3/2	Chord	4/2	1	1	3/8	1/4	3/2	263					
16	16	255/2	255/2	0.5	15/8	15/8	Chord	4/2	1	1	1/8	1/8	1	264					
16	16	120	120	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	265					
16	16	121	121	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	266					
16	16	122	122	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	267					
16	16	123	123	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	268					
16	16	124	124	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	269					
16	16	125	125	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	270					
16	16	126	126	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	271					
16	16	120	120	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	272					
16	16	121	121	2.0	1/4	1/4	Chord	4/2	2	1	1/2	1/2	1	273					
16	16	123	123	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	274					
16	16	124	124	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	275					
16	16	126	126	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	276					
16	16	123	123	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	277					
16	16	124	124	0.5	1	1	Chord	4/2	2	2	1/8	1/8	1	278					
16	16	249/2	249/2	0.5	9/8	9/8	Chord	4/2	2	2	1/8	1/8	1	279					
16	16	125	125	2.0	5/4	5/4	Chord	4/2	2	2	1/2	1/2	1	280					
16	16	127	127	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	281					
17	17	128	128	4.0	0	0	Chord	2/2	1	1	1	1	1	282					
17	17	128	128	4.0	0	0	Chord	2/2	1	2	1	1	1	283					
17	17	128	128	4.0	0	0	Chord	2/2	2	1	1	1	1	284					
17	17	128	128	4.0	0	0	Chord	2/2	2	2	1	1	1	285					
18	18	132	132	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	286					
18	18	135	135	3.0	3/4	3/4	Chord	3/2	1	1	3/4	1/2	3/2	287					
18	18	133	133	1.0	1/4	1/4	Chord	3/2	1	2	1/4	1/4	1	288					
18	18	134	134	1.0	1/2	1/2	Chord	3/2	1	2	1/4	1/4	1	289					
18	18	135	135	1.0	3/4	3/4	Chord	3/2	1	2	1/4	1/4	1	290					
18	18	136	136	1.5	1	1	Chord	3/2	1	2	3/8	1/4	3/2	291					
18	18	275/2	275/2	0.5	11/8	11/8	Chord	3/2	1	2	1/8	1/8	1	292					
19	19	138	138	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	293					
19	19	141	141	3.0	3/4	3/4	Chord	3/2	1	1	3/4	1/2	3/2	294					
19	19	138	138	1.0	0	0	Chord	3/2	1	2	1/4	1/4	1	295					
19	19	139	139	1.0	1/4	1/4	Chord	3/2	1	2	1/4	1/4	1	296					
19	19	140	140	1.0	1/2	1/2	Chord	3/2	1	2	1/4	1/4	1	297					
19	19	141	141	1.0	3/4	3/4	Chord	3/2	1	2	1/4	1/4	1	298					
19	19	142	142	2.0	1	1	Chord	3/2	1	2	1/2	1/2	1	299					
19	19	139	139	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	300					
19	19	140	140	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	301					
19	19	141	141	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	302					
19	19	142	142	1.5	1	1	Chord	3/2	2	1	3/8	1/4	3/2	303					
19	19	287/2	287/2	0.5	11/8	11/8	Chord	3/2	2	1	1/8	1/8	1	304					
20	20	144	144	4.0	0	0	Chord	3/2	1	1	1	1	1	305					
20	20	148	148	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	306					
20	20	144	144	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	307					
20	20	145	145	1.0	1/4	1/4	Chord	3/2	2	2	1/4	1/4	1	308					
