mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
6	6	46	46	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	49					
6	6	40	40	4.0	0	0	Chord	4/2	1	2	1	1	1	50					
6	6	44	44	4.0	1	1	Chord	4/2	1	2	1	1	1	51					
6	6	40	40	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	52					
6	6	41	41	0.5	1/4	1/4	Chord	4/2	2	1	1/8	1/8	1	53					
6	6	83/2	83/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	54					
6	6	42	42	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	55					
6	6	44	44	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	56					
6	6	45	45	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	57					
6	6	46	46	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	58					
6	6	47	47	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	59					
6	6	40	40	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	60					
6	6	41	41	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	61					
6	6	42	42	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	62					
6	6	44	44	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	63					
6	6	45	45	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	64					
6	6	46	46	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	65					
6	6	47	47	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	66					
7	7	48	48	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	67					
7	7	50	50	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	68					
7	7	52	52	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	69					
7	7	54	54	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	70					
7	7	48	48	4.0	0	0	Chord	4/2	1	2	1	1	1	71					
7	7	52	52	4.0	1	1	Chord	4/2	1	2	1	1	1	72					
7	7	48	48	8.0	0	0	Chord	4/2	2	1	2	2	1	73					
7	7	48	48	4.0	0	0	Chord	4/2	2	2	1	1	1	74					
8	8	56	56	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	75					
8	8	58	58	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	76					
8	8	60	60	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	77					
8	8	62	62	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	78					
8	8	63	63	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	79					
8	8	56	56	4.0	0	0	Chord	4/2	1	2	1	1	1	80					
8	8	60	60	4.0	1	1	Chord	4/2	1	2	1	1	1	81					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	82					
9	9	64	64	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	83					
9	9	65	65	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	84					
9	9	66	66	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	85					
9	9	70	70	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	86					
9	9	71	71	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	87					
9	9	64	64	4.0	0	0	Chord	4/2	1	2	1	1	1	88					
9	9	68	68	4.0	1	1	Chord	4/2	1	2	1	1	1	89					
9	9	64	64	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	90					
9	9	66	66	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	91					
9	9	68	68	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	92					
9	9	70	70	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	93					
9	9	70	70	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	94					
10	10	72	72	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	95					
10	10	73	73	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	96					
10	10	74	74	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	97					
10	10	78	78	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	98					
10	10	72	72	4.0	0	0	Chord	4/2	1	2	1	1	1	99					
10	10	76	76	4.0	1	1	Chord	4/2	1	2	1	1	1	100					
10	10	72	72	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	101					
10	10	74	74	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	102					
10	10	76	76	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	103					
10	10	78	78	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	104					
10	10	72	72	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	105					
10	10	74	74	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	106					
10	10	76	76	3.0	1	1	Chord	4/2	2	2	3/4	1/2	3/2	107					
10	10	79	79	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	108					
11	11	82	82	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=80	160.0	𝅗𝅥	80.0	0.0
11	11	82	82	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	109					
11	11	84	84	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=75	150.0	𝅗𝅥	75.0	0.0
11	11	84	84	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	110					
11	11	86	86	0.0	3/2	3/2	Tempo	4/2	1	1	0				𝅗𝅥=70	140.0	𝅗𝅥	70.0	0.0
11	11	86	86	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	111					
11	11	80	80	8.0	0	0	Chord	4/2	1	2	2	2	1	112					
11	11	80	80	3.0	0	0	Chord	4/2	2	1	3/4	1/2	3/2	113					
11	11	83	83	2.0	3/4	3/4	Chord	4/2	2	1	1/2	1/2	1	114					
11	11	85	85	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	115					
11	11	171/2	171/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	116					
11	11	86	86	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	117					
11	11	80	80	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	118					
11	11	81	81	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	119					
11	11	82	82	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	120					
11	11	84	84	4.0	1	1	Chord	4/2	2	2	1	1	1	121					
12	12	88	88	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=65	130.0	𝅗𝅥	65.0	0.0
12	12	88	88	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	122					
12	12	90	90	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=60	120.0	𝅗𝅥	60.0	0.0
12	12	90	90	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	123					
12	12	91	91	0.0	3/4	3/4	Tempo	4/2	1	1	0				𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
12	12	91	91	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	124					
12	12	92	92	0.0	1	1	Tempo	4/2	1	1	0				𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0
12	12	92	92	4.0	1	1	Chord	4/2	1	1	1	1	1	125					
12	12	88	88	8.0	0	0	Chord	4/2	1	2	2	2	1	126					
12	12	88	88	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	127					
12	12	90	90	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	128					
12	12	91	91	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	129					
12	12	92	92	4.0	1	1	Chord	4/2	2	1	1	1	1	130					
12	12	88	88	8.0	0	0	Chord	4/2	2	2	2	2	1	131					
