mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
4	4	24	24	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	83					
4	4	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	84					
5	5	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	85					
5	5	29	29	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	86					
5	5	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	87					
5	5	28	28	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	88					
5	5	57/2	57/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	89					
5	5	29	29	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	90					
5	5	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	91					
5	5	30	30	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	92					
5	5	61/2	61/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	93					
5	5	31	31	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	94					
5	5	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	95					
5	5	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	96					
6	6	32	32	1.0	0	0	Chord	8/4	1	1	1/4	1/4	1	97					
6	6	33	33	1.0	1/4	1/4	Chord	8/4	1	1	1/4	1/4	1	98					
6	6	34	34	0.5	1/2	1/2	Chord	8/4	1	1	1/8	1/8	1	99					
6	6	69/2	69/2	0.5	5/8	5/8	Chord	8/4	1	1	1/8	1/8	1	100					
6	6	35	35	0.5	3/4	3/4	Chord	8/4	1	1	1/8	1/8	1	101					
6	6	71/2	71/2	0.5	7/8	7/8	Chord	8/4	1	1	1/8	1/8	1	102					
6	6	36	36	1.0	1	1	Chord	8/4	1	1	1/4	1/4	1	103					
6	6	37	37	2.0	5/4	5/4	Chord	8/4	1	1	1/2	1/2	1	104					
6	6	39	39	1.0	7/4	7/4	Chord	8/4	1	1	1/4	1/4	1	105					
6	6	32	32	2.0	0	0	Chord	8/4	1	2	1/2	1/2	1	106					
6	6	34	34	2.0	1/2	1/2	Chord	8/4	1	2	1/2	1/2	1	107					
6	6	35	35	0.5	3/4	3/4	Chord	8/4	2	1	1/8	1/8	1	108					
6	6	71/2	71/2	0.5	7/8	7/8	Chord	8/4	2	1	1/8	1/8	1	109					
6	6	36	36	0.5	1	1	Chord	8/4	2	1	1/8	1/8	1	110					
6	6	73/2	73/2	0.5	9/8	9/8	Chord	8/4	2	1	1/8	1/8	1	111					
6	6	37	37	0.5	5/4	5/4	Chord	8/4	2	1	1/8	1/8	1	112					
6	6	75/2	75/2	0.5	11/8	11/8	Chord	8/4	2	1	1/8	1/8	1	113					
6	6	38	38	1.0	3/2	3/2	Chord	8/4	2	1	1/4	1/4	1	114					
6	6	39	39	0.5	7/4	7/4	Chord	8/4	2	1	1/8	1/8	1	115					
6	6	79/2	79/2	0.5	15/8	15/8	Chord	8/4	2	1	1/8	1/8	1	116					
6	6	32	32	2.0	0	0	Chord	8/4	2	2	1/2	1/2	1	117					
6	6	34	34	2.0	1/2	1/2	Chord	8/4	2	2	1/2	1/2	1	118					
6	6	36	36	2.0	1	1	Chord	8/4	2	2	1/2	1/2	1	119					
6	6	38	38	2.0	3/2	3/2	Chord	8/4	2	2	1/2	1/2	1	120					
7	7	40	40	1.0	0	0	Chord	8/4	1	1	1/4	1/4	1	121					
7	7	41	41	1.0	1/4	1/4	Chord	8/4	1	1	1/4	1/4	1	122					
7	7	42	42	2.0	1/2	1/2	Chord	8/4	1	1	1/2	1/2	1	123					
7	7	44	44	1.5	1	1	Chord	8/4	1	1	3/8	1/4	3/2	124					
7	7	91/2	91/2	0.5	11/8	11/8	Chord	8/4	1	1	1/8	1/8	1	125					
7	7	46	46	1.0	3/2	3/2	Chord	8/4	1	1	1/4	1/4	1	126					
7	7	47	47	1.0	7/4	7/4	Chord	8/4	1	1	1/4	1/4	1	127					
7	7	41	41	2.0	1/4	1/4	Chord	8/4	1	2	1/2	1/2	1	128					
7	7	43	43	2.0	3/4	3/4	Chord	8/4	1	2	1/2	1/2	1	129					
7	7	45	45	2.0	5/4	5/4	Chord	8/4	1	2	1/2	1/2	1	130					
7	7	47	47	1.0	7/4	7/4	Chord	8/4	1	2	1/4	1/4	1	131					
7	7	40	40	0.5	0	0	Chord	8/4	2	1	1/8	1/8	1	132					
7	7	81/2	81/2	0.5	1/8	1/8	Chord	8/4	2	1	1/8	1/8	1	133					
7	7	41	41	1.0	1/4	1/4	Chord	8/4	2	1	1/4	1/4	1	134					
7	7	43	43	0.5	3/4	3/4	Chord	8/4	2	1	1/8	1/8	1	135					
7	7	87/2	87/2	0.5	7/8	7/8	Chord	8/4	2	1	1/8	1/8	1	136					
7	7	44	44	0.5	1	1	Chord	8/4	2	1	1/8	1/8	1	137					
7	7	89/2	89/2	0.5	9/8	9/8	Chord	8/4	2	1	1/8	1/8	1	138					
7	7	45	45	0.5	5/4	5/4	Chord	8/4	2	1	1/8	1/8	1	139					
7	7	91/2	91/2	0.5	11/8	11/8	Chord	8/4	2	1	1/8	1/8	1	140					
7	7	46	46	1.0	3/2	3/2	Chord	8/4	2	1	1/4	1/4	1	141					
7	7	47	47	1.0	7/4	7/4	Chord	8/4	2	1	1/4	1/4	1	142					
7	7	40	40	2.0	0	0	Chord	8/4	2	2	1/2	1/2	1	143					
7	7	42	42	2.0	1/2	1/2	Chord	8/4	2	2	1/2	1/2	1	144					
7	7	44	44	4.0	1	1	Chord	8/4	2	2	1	1	1	145					
8	8	48	48	1.0	0	0	Chord	8/4	1	1	1/4	1/4	1	146					
8	8	49	49	2.0	1/4	1/4	Chord	8/4	1	1	1/2	1/2	1	147					
8	8	51	51	1.0	3/4	3/4	Chord	8/4	1	1	1/4	1/4	1	148					
8	8	52	52	4.0	1	1	Chord	8/4	1	1	1	1	1	149					
8	8	48	48	1.5	0	0	Chord	8/4	1	2	3/8	1/4	3/2	150					
8	8	99/2	99/2	0.5	3/8	3/8	Chord	8/4	1	2	1/8	1/8	1	151					
8	8	50	50	2.0	1/2	1/2	Chord	8/4	1	2	1/2	1/2	1	152					
8	8	52	52	4.0	1	1	Chord	8/4	1	2	1	1	1	153					
8	8	48	48	1.5	0	0	Chord	8/4	2	1	3/8	1/4	3/2	154					
8	8	99/2	99/2	0.25	3/8	3/8	Chord	8/4	2	1	1/16	1/16	1	155					
8	8	199/4	199/4	0.25	7/16	7/16	Chord	8/4	2	1	1/16	1/16	1	156					
8	8	50	50	2.0	1/2	1/2	Chord	8/4	2	1	1/2	1/2	1	157					
8	8	52	52	4.0	1	1	Chord	8/4	2	1	1	1	1	158					
8	8	48	48	4.0	0	0	Chord	8/4	2	2	1	1	1	159					
8	8	52	52	4.0	1	1	Chord	8/4	2	2	1	1	1	160					
