mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
1	1	0	0	0.0	0	0	Tempo	8/4	1	1	0				𝅘𝅥=90	90.0	𝅘𝅥	90.0	1.0
1	1	0	0	4.0	0	0	Chord	8/4	1	1	1	1	1	0					
1	1	4	4	2.0	1	1	Chord	8/4	1	1	1/2	1/2	1	1					
1	1	6	6	2.0	3/2	3/2	Chord	8/4	1	1	1/2	1/2	1	2					
1	1	0	0	1.5	0	0	Chord	8/4	1	2	3/8	1/4	3/2	3					
1	1	3/2	3/2	0.25	3/8	3/8	Chord	8/4	1	2	1/16	1/16	1	4					
1	1	7/4	7/4	0.25	7/16	7/16	Chord	8/4	1	2	1/16	1/16	1	5					
1	1	2	2	0.5	1/2	1/2	Chord	8/4	1	2	1/8	1/8	1	6					
1	1	5/2	5/2	0.5	5/8	5/8	Chord	8/4	1	2	1/8	1/8	1	7					
1	1	3	3	0.5	3/4	3/4	Chord	8/4	1	2	1/8	1/8	1	8					
1	1	7/2	7/2	0.5	7/8	7/8	Chord	8/4	1	2	1/8	1/8	1	9					
1	1	4	4	0.5	1	1	Chord	8/4	1	2	1/8	1/8	1	10					
1	1	9/2	9/2	0.5	9/8	9/8	Chord	8/4	1	2	1/8	1/8	1	11					
1	1	5	5	0.5	5/4	5/4	Chord	8/4	1	2	1/8	1/8	1	12					
1	1	11/2	11/2	0.5	11/8	11/8	Chord	8/4	1	2	1/8	1/8	1	13					
1	1	6	6	0.5	3/2	3/2	Chord	8/4	1	2	1/8	1/8	1	14					
1	1	13/2	13/2	0.5	13/8	13/8	Chord	8/4	1	2	1/8	1/8	1	15					
1	1	7	7	1.0	7/4	7/4	Chord	8/4	1	2	1/4	1/4	1	16					
1	1	0	0	0.5	0	0	Chord	8/4	2	2	1/8	1/8	1	17					
1	1	1/2	1/2	0.5	1/8	1/8	Chord	8/4	2	2	1/8	1/8	1	18					
1	1	1	1	0.5	1/4	1/4	Chord	8/4	2	2	1/8	1/8	1	19					
1	1	3/2	3/2	0.5	3/8	3/8	Chord	8/4	2	2	1/8	1/8	1	20					
1	1	2	2	0.5	1/2	1/2	Chord	8/4	2	2	1/8	1/8	1	21					
1	1	5/2	5/2	0.5	5/8	5/8	Chord	8/4	2	2	1/8	1/8	1	22					
1	1	3	3	0.5	3/4	3/4	Chord	8/4	2	2	1/8	1/8	1	23					
1	1	7/2	7/2	0.5	7/8	7/8	Chord	8/4	2	2	1/8	1/8	1	24					
1	1	4	4	0.5	1	1	Chord	8/4	2	2	1/8	1/8	1	25					
1	1	9/2	9/2	0.5	9/8	9/8	Chord	8/4	2	2	1/8	1/8	1	26					
1	1	5	5	0.5	5/4	5/4	Chord	8/4	2	2	1/8	1/8	1	27					
1	1	11/2	11/2	0.5	11/8	11/8	Chord	8/4	2	2	1/8	1/8	1	28					
1	1	6	6	0.5	3/2	3/2	Chord	8/4	2	2	1/8	1/8	1	29					
1	1	13/2	13/2	0.5	13/8	13/8	Chord	8/4	2	2	1/8	1/8	1	30					
1	1	7	7	1.0	7/4	7/4	Chord	8/4	2	2	1/4	1/4	1	31					
2	2	8	8	2.0	0	0	Chord	8/4	1	1	1/2	1/2	1	32					
2	2	12	12	0.5	1	1	Chord	8/4	1	1	1/8	1/8	1	33					
2	2	25/2	25/2	0.5	9/8	9/8	Chord	8/4	1	1	1/8	1/8	1	34					
2	2	13	13	0.5	5/4	5/4	Chord	8/4	1	1	1/8	1/8	1	35					
2	2	27/2	27/2	0.5	11/8	11/8	Chord	8/4	1	1	1/8	1/8	1	36					
2	2	14	14	0.5	3/2	3/2	Chord	8/4	1	1	1/8	1/8	1	37					
2	2	29/2	29/2	0.5	13/8	13/8	Chord	8/4	1	1	1/8	1/8	1	38					
2	2	15	15	0.5	7/4	7/4	Chord	8/4	1	1	1/8	1/8	1	39					
2	2	31/2	31/2	0.5	15/8	15/8	Chord	8/4	1	1	1/8	1/8	1	40					
2	2	8	8	0.5	0	0	Chord	8/4	1	2	1/8	1/8	1	41					
2	2	17/2	17/2	0.5	1/8	1/8	Chord	8/4	1	2	1/8	1/8	1	42					
2	2	9	9	0.5	1/4	1/4	Chord	8/4	1	2	1/8	1/8	1	43					
2	2	19/2	19/2	0.5	3/8	3/8	Chord	8/4	1	2	1/8	1/8	1	44					
2	2	10	10	0.5	1/2	1/2	Chord	8/4	1	2	1/8	1/8	1	45					
2	2	21/2	21/2	0.5	5/8	5/8	Chord	8/4	1	2	1/8	1/8	1	46					
2	2	11	11	0.5	3/4	3/4	Chord	8/4	1	2	1/8	1/8	1	47					
2	2	23/2	23/2	0.5	7/8	7/8	Chord	8/4	1	2	1/8	1/8	1	48					
2	2	12	12	2.0	1	1	Chord	8/4	1	2	1/2	1/2	1	49					
2	2	8	8	2.0	0	0	Chord	8/4	2	1	1/2	1/2	1	50					
2	2	10	10	4.0	1/2	1/2	Chord	8/4	2	1	1	1	1	51					
2	2	14	14	2.0	3/2	3/2	Chord	8/4	2	1	1/2	1/2	1	52					
2	2	8	8	1.5	0	0	Chord	8/4	2	2	3/8	1/4	3/2	53					
2	2	19/2	19/2	0.5	3/8	3/8	Chord	8/4	2	2	1/8	1/8	1	54					
2	2	10	10	0.5	1/2	1/2	Chord	8/4	2	2	1/8	1/8	1	55					
2	2	21/2	21/2	0.5	5/8	5/8	Chord	8/4	2	2	1/8	1/8	1	56					
2	2	11	11	0.5	3/4	3/4	Chord	8/4	2	2	1/8	1/8	1	57					
2	2	23/2	23/2	0.5	7/8	7/8	Chord	8/4	2	2	1/8	1/8	1	58					
2	2	12	12	2.0	1	1	Chord	8/4	2	2	1/2	1/2	1	59					
