mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
6	6	45	45	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	48					
6	6	46	46	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	49					
6	6	40	40	4.0	0	0	Chord	4/2	2	1	1	1	1	50					
6	6	42	42	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	51					
6	6	44	44	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	52					
6	6	46	46	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	53					
7	7	48	48	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	54					
7	7	49	49	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	55					
7	7	50	50	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	56					
7	7	51	51	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	57					
7	7	52	52	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	58					
7	7	54	54	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	59					
7	7	48	48	4.0	0	0	Chord	4/2	2	1	1	1	1	60					
7	7	52	52	4.0	1	1	Chord	4/2	2	1	1	1	1	61					
7	7	48	48	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	62					
7	7	50	50	3.0	1/2	1/2	Chord	4/2	2	2	3/4	1/2	3/2	63					
7	7	53	53	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	64					
7	7	107/2	107/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	65					
7	7	54	54	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	66					
7	7	55	55	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	67					
8	8	56	56	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	68					
8	8	58	58	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	69					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	70					
8	8	56	56	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	71					
8	8	58	58	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	72					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	73					
8	8	56	56	4.0	0	0	Chord	4/2	2	1	1	1	1	74					
8	8	60	60	4.0	1	1	Chord	4/2	2	1	1	1	1	75					
8	8	56	56	3.0	0	0	Chord	4/2	2	2	3/4	1/2	3/2	76					
8	8	59	59	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	77					
8	8	60	60	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	78					
8	8	61	61	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	79					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	80					
9	9	64	64	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	81					
9	9	66	66	3.0	1/2	1/2	Chord	4/2	1	1	3/4	1/2	3/2	82					
9	9	69	69	0.5	5/4	5/4	Chord	4/2	1	1	1/8	1/8	1	83					
9	9	139/2	139/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	84					
9	9	70	70	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	85					
9	9	71	71	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	86					
9	9	64	64	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	87					
9	9	65	65	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	88					
9	9	66	66	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	89					
9	9	67	67	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	90					
9	9	68	68	4.0	1	1	Chord	4/2	1	2	1	1	1	91					
9	9	64	64	4.0	0	0	Chord	4/2	2	1	1	1	1	92					
9	9	64	64	4.0	0	0	Chord	4/2	2	2	1	1	1	93					
9	9	68	68	4.0	1	1	Chord	4/2	2	2	1	1	1	94					
10	10	72	72	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	95					
10	10	73	73	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	96					
10	10	74	74	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	97					
10	10	75	75	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	98					
10	10	76	76	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	99					
10	10	77	77	0.5	5/4	5/4	Chord	4/2	1	1	1/8	1/8	1	100					
10	10	155/2	155/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	101					
10	10	78	78	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	102					
10	10	72	72	4.0	0	0	Chord	4/2	1	2	1	1	1	103					
10	10	78	78	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	104					
10	10	72	72	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	105					
10	10	74	74	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	106					
10	10	78	78	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	107					
10	10	72	72	4.0	0	0	Chord	4/2	2	2	1	1	1	108					
10	10	76	76	4.0	1	1	Chord	4/2	2	2	1	1	1	109					
11	11	80	80	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	110					
11	11	80	80	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	111					
11	11	82	82	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	112					
11	11	86	86	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	113					
11	11	80	80	3.0	0	0	Chord	4/2	2	1	3/4	1/2	3/2	114					
11	11	83	83	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	115					
11	11	84	84	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	116					
11	11	85	85	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	117					
11	11	171/2	171/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	118					
11	11	86	86	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	119					
11	11	80	80	4.0	0	0	Chord	4/2	2	2	1	1	1	120					
11	11	84	84	4.0	1	1	Chord	4/2	2	2	1	1	1	121					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	122					
12	12	88	88	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	123					
12	12	89	89	0.5	1/4	1/4	Chord	4/2	1	2	1/8	1/8	1	124					
12	12	179/2	179/2	0.5	3/8	3/8	Chord	4/2	1	2	1/8	1/8	1	125					
12	12	90	90	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	126					
12	12	91	91	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	127					
12	12	92	92	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	128					
12	12	93	93	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	129					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	130					
12	12	88	88	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	131					
12	12	92	92	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	132					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	133					
12	12	88	88	4.0	0	0	Chord	4/2	2	2	1	1	1	134					
12	12	92	92	4.0	1	1	Chord	4/2	2	2	1	1	1	135					
13	13	96	96	4.0	0	0	Chord	4/2	1	1	1	1	1	136					
13	13	100	100	4.0	1	1	Chord	4/2	1	1	1	1	1	137					
13	13	96	96	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	138					
13	13	98	98	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	139					
13	13	100	100	3.0	1	1	Chord	4/2	1	2	3/4	1/2	3/2	140					
13	13	103	103	0.5	7/4	7/4	Chord	4/2	1	2	1/8	1/8	1	141					
13	13	207/2	207/2	0.5	15/8	15/8	Chord	4/2	1	2	1/8	1/8	1	142					
13	13	96	96	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	143					
13	13	98	98	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	144					
13	13	100	100	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	145					
13	13	101	101	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	146					
13	13	102	102	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	147					
13	13	103	103	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	148					
13	13	96	96	4.0	0	0	Chord	4/2	2	2	1	1	1	149					
13	13	100	100	4.0	1	1	Chord	4/2	2	2	1	1	1	150					
14	14	104	104	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=85	170.0	𝅗𝅥	85.0	0.0
14	14	104	104	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	151					
14	14	106	106	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=80	160.0	𝅗𝅥	80.0	0.0
14	14	106	106	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	152					
14	14	108	108	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=75	150.0	𝅗𝅥	75.0	0.0
14	14	108	108	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	153					
14	14	109	109	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	154					
14	14	110	110	0.0	3/2	3/2	Tempo	4/2	1	1	0				𝅗𝅥=70	140.0	𝅗𝅥	70.0	0.0
14	14	110	110	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	155					
14	14	104	104	3.0	0	0	Chord	4/2	1	2	3/4	1/2	3/2	156					
14	14	107	107	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	157					
14	14	108	108	3.0	1	1	Chord	4/2	1	2	3/4	1/2	3/2	158					
14	14	111	111	0.5	7/4	7/4	Chord	4/2	1	2	1/8	1/8	1	159					
14	14	223/2	223/2	0.5	15/8	15/8	Chord	4/2	1	2	1/8	1/8	1	160					
14	14	104	104	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	161					
14	14	105	105	0.5	1/4	1/4	Chord	4/2	2	1	1/8	1/8	1	162					
14	14	211/2	211/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	163					
14	14	106	106	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	164					
14	14	108	108	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	165					
14	14	110	110	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	166					
14	14	104	104	4.0	0	0	Chord	4/2	2	2	1	1	1	167					
14	14	108	108	4.0	1	1	Chord	4/2	2	2	1	1	1	168					
15	15	112	112	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=65	130.0	𝅗𝅥	65.0	0.0
15	15	112	112	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	169					
15	15	114	114	0.0	1/2	1/2	Tempo	4/2	1	1	0				𝅗𝅥=60	120.0	𝅗𝅥	60.0	0.0
15	15	114	114	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	170					
15	15	116	116	0.0	1	1	Tempo	4/2	1	1	0				𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
15	15	118	118	0.0	3/2	3/2	Tempo	4/2	1	1	0				𝅗𝅥=40	80.0	𝅗𝅥	40.0	0.0
15	15	118	118	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	171					
15	15	119	119	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	172					
15	15	112	112	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	173					
15	15	114	114	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	174					
15	15	116	116	4.0	1	1	Chord	4/2	1	2	1	1	1	175					
15	15	112	112	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	176					
15	15	113	113	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	177					
15	15	114	114	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	178					
15	15	118	118	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	179					
15	15	119	119	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	180					
15	15	112	112	8.0	0	0	Chord	4/2	2	2	2	2	1	181					
16	16	120	120	0.0	0	0	Tempo	4/2	1	1	0				𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
16	16	120	120	8.0	0	0	Chord	4/2	1	1	2	2	1	182					
16	16	120	120	8.0	0	0	Chord	4/2	1	2	2	2	1	183					
16	16	120	120	8.0	0	0	Chord	4/2	2	1	2	2	1	184					
16	16	120	120	8.0	0	0	Chord	4/2	2	2	2	2	1	185					
