mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
3	3	23	23	0.75	7/4	7/4	Chord	4/2	1	2	3/16	1/8	3/2	45	ornamentTrill					
3	3	95/4	95/4	0.25	31/16	31/16	Chord	4/2	1	2	1/16	1/16	1	46						
3	3	16	16	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	47						
3	3	17	17	0.75	1/4	1/4	Chord	4/2	2	1	3/16	1/8	3/2	48	ornamentTrill					
3	3	71/4	71/4	0.25	7/16	7/16	Chord	4/2	2	1	1/16	1/16	1	49						
3	3	18	18	0.75	1/2	1/2	Chord	4/2	2	1	3/16	1/8	3/2	50						
3	3	75/4	75/4	0.25	11/16	11/16	Chord	4/2	2	1	1/16	1/16	1	51						
3	3	19	19	0.25	3/4	3/4	Chord	4/2	2	1	1/16	1/16	1	52						
3	3	77/4	77/4	0.25	13/16	13/16	Chord	4/2	2	1	1/16	1/16	1	53						
3	3	39/2	39/2	0.25	7/8	7/8	Chord	4/2	2	1	1/16	1/16	1	54						
3	3	79/4	79/4	0.25	15/16	15/16	Chord	4/2	2	1	1/16	1/16	1	55						
3	3	23	23	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	56						
3	3	20	20	0.75	1	1	Chord	4/2	2	2	3/16	1/8	3/2	57						
3	3	83/4	83/4	0.25	19/16	19/16	Chord	4/2	2	2	1/16	1/16	1	58						
3	3	21	21	0.25	5/4	5/4	Chord	4/2	2	2	1/16	1/16	1	59						
3	3	85/4	85/4	0.25	21/16	21/16	Chord	4/2	2	2	1/16	1/16	1	60						
3	3	43/2	43/2	0.25	11/8	11/8	Chord	4/2	2	2	1/16	1/16	1	61						
3	3	87/4	87/4	0.25	23/16	23/16	Chord	4/2	2	2	1/16	1/16	1	62						
3	3	22	22	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	63						
4	4	24	24	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	64						
4	4	53/2	53/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	65						
4	4	27	27	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	66						
4	4	55/2	55/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	67						
4	4	24	24	0.25	0	0	Chord	2/2	1	2	1/16	1/16	1	68						
4	4	97/4	97/4	0.25	1/16	1/16	Chord	2/2	1	2	1/16	1/16	1	69						
4	4	49/2	49/2	0.25	1/8	1/8	Chord	2/2	1	2	1/16	1/16	1	70						
4	4	99/4	99/4	0.25	3/16	3/16	Chord	2/2	1	2	1/16	1/16	1	71						
4	4	25	25	0.25	1/4	1/4	Chord	2/2	1	2	1/16	1/16	1	72						
4	4	101/4	101/4	0.25	5/16	5/16	Chord	2/2	1	2	1/16	1/16	1	73						
4	4	51/2	51/2	0.25	3/8	3/8	Chord	2/2	1	2	1/16	1/16	1	74						
4	4	103/4	103/4	0.25	7/16	7/16	Chord	2/2	1	2	1/16	1/16	1	75						
4	4	26	26	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	76						
4	4	24	24	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	77						
4	4	25	25	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	78						
4	4	26	26	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	79						
4	4	24	24	3.5	0	0	Chord	2/2	2	2	7/8	1/2	7/4	80						
4	4	55/2	55/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8	1/8	1	81						
5	5	28	28	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	82						
5	5	31	31	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	83						
5	5	28	28	0.75	0	0	Chord	2/2	1	2	3/16	1/8	3/2	84						
5	5	115/4	115/4	0.25	3/16	3/16	Chord	2/2	1	2	1/16	1/16	1	85						
5	5	29	29	0.25	1/4	1/4	Chord	2/2	1	2	1/16	1/16	1	86						
5	5	117/4	117/4	0.25	5/16	5/16	Chord	2/2	1	2	1/16	1/16	1	87						
5	5	59/2	59/2	0.25	3/8	3/8	Chord	2/2	1	2	1/16	1/16	1	88						
5	5	119/4	119/4	0.25	7/16	7/16	Chord	2/2	1	2	1/16	1/16	1	89						
5	5	30	30	0.25	1/2	1/2	Chord	2/2	1	2	1/16	1/16	1	90						
5	5	121/4	121/4	0.25	9/16	9/16	Chord	2/2	1	2	1/16	1/16	1	91						
5	5	61/2	61/2	0.25	5/8	5/8	Chord	2/2	1	2	1/16	1/16	1	92						
5	5	123/4	123/4	0.25	11/16	11/16	Chord	2/2	1	2	1/16	1/16	1	93						
5	5	31	31	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	94						
5	5	28	28	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	95						
5	5	29	29	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	96						
5	5	31	31	0.25	3/4	3/4	Chord	2/2	2	1	1/16	1/16	1	97						
5	5	125/4	125/4	0.25	13/16	13/16	Chord	2/2	2	1	1/16	1/16	1	98						
5	5	63/2	63/2	0.25	7/8	7/8	Chord	2/2	2	1	1/16	1/16	1	99						
5	5	127/4	127/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16	1/16	1	100						
5	5	28	28	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	101						
5	5	30	30	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	102						
6	6	32	32	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	103						
6	6	129/4	129/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	104						
6	6	65/2	65/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	105						
6	6	131/4	131/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	106						
6	6	33	33	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	107						
6	6	69/2	69/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	108						
6	6	35	35	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	109						
6	6	71/2	71/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	110						
6	6	32	32	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	111						
6	6	33	33	0.25	1/4	1/4	Chord	2/2	1	2	1/16	1/16	1	112						
6	6	133/4	133/4	0.25	5/16	5/16	Chord	2/2	1	2	1/16	1/16	1	113						
6	6	67/2	67/2	0.25	3/8	3/8	Chord	2/2	1	2	1/16	1/16	1	114						
6	6	135/4	135/4	0.25	7/16	7/16	Chord	2/2	1	2	1/16	1/16	1	115						
6	6	34	34	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	116						
6	6	69/2	69/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	117						
6	6	35	35	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	118						
6	6	71/2	71/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	119						
6	6	32	32	4.0	0	0	Chord	2/2	2	1	1	1	1	120						
7	7	36	36	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	121						
7	7	73/2	73/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	122						
7	7	37	37	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	123						
7	7	75/2	75/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	124						
7	7	38	38	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	125						
7	7	77/2	77/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	126						
7	7	39	39	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	127						
7	7	79/2	79/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	128						
7	7	36	36	4.0	0	0	Chord	2/2	1	2	1	1	1	129						
7	7	73/2	73/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	130						
7	7	37	37	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	131						
7	7	75/2	75/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	132						
7	7	38	38	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	133						
7	7	77/2	77/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	134						
7	7	39	39	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	135						
7	7	79/2	79/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	136						
8	8	40	40	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	137						
8	8	81/2	81/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	138						
8	8	41	41	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	139						
8	8	83/2	83/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	140						
8	8	42	42	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	141						
8	8	85/2	85/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	142						
8	8	43	43	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	143						
8	8	87/2	87/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	144						
8	8	40	40	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	145						
8	8	40	40	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	146						
8	8	85/2	85/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	147						
8	8	43	43	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	148						
8	8	87/2	87/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	149						
8	8	81/2	81/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8	1/8	1	150						
8	8	41	41	0.5	1/4	1/4	Chord	2/2	2	2	1/8	1/8	1	151						
8	8	83/2	83/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8	1/8	1	152						
8	8	42	42	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	153						
9	9	44	44	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	154						
9	9	93/2	93/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	155						
9	9	47	47	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	156						
9	9	95/2	95/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	157						
9	9	89/2	89/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	158						
9	9	45	45	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	159						
9	9	91/2	91/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	160						
9	9	46	46	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	161						
9	9	44	44	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	162						
9	9	93/2	93/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	163						
9	9	47	47	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	164						
9	9	95/2	95/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	165						
9	9	89/2	89/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8	1/8	1	166						
9	9	45	45	0.5	1/4	1/4	Chord	2/2	2	2	1/8	1/8	1	167						
9	9	91/2	91/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8	1/8	1	168						
9	9	46	46	1.5	1/2	1/2	Chord	2/2	2	2	3/8	1/4	3/2	169						
9	9	95/2	95/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8	1/8	1	170						
10	10	48	48	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	171						
10	10	97/2	97/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	172						
10	10	49	49	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	173						
10	10	99/2	99/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	174						
10	10	50	50	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	175						
10	10	101/2	101/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	176						
10	10	51	51	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	177						
10	10	48	48	1.5	0	0	Chord	2/2	1	2	3/8	1/4	3/2	178						
10	10	99/2	99/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	179						
10	10	50	50	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	180						
10	10	101/2	101/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	181						
10	10	51	51	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	182						
10	10	48	48	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	183						
10	10	97/2	97/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	184						
10	10	49	49	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	185						
10	10	99/2	99/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	186						
10	10	50	50	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	187						
10	10	101/2	101/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	188						
10	10	51	51	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	189						
10	10	103/2	103/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	190						
10	10	48	48	3.0	0	0	Chord	2/2	2	2	3/4	1/2	3/2	191						
10	10	51	51	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	192						
11	11	52	52	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	193						
11	11	53	53	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	194						
11	11	107/2	107/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	195						
11	11	54	54	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	196						
11	11	52	52	4.0	0	0	Chord	2/2	1	2	1	1	1	197						
11	11	52	52	4.0	0	0	Chord	2/2	2	1	1	1	1	198						
11	11	52	52	4.0	0	0	Chord	2/2	2	2	1	1	1	199						
12	12	56	56	4.0	0	0	Chord	2/2	1	1	1	1	1	200						
12	12	56	56	4.0	0	0	Chord	2/2	1	2	1	1	1	201						
12	12	56	56	4.0	0	0	Chord	2/2	2	1	1	1	1	202						
12	12	56	56	4.0	0	0	Chord	2/2	2	2	1	1	1	203						
