mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
25	25	198	198	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	315						
26	26	200	200	3.0	0	0	Chord	4/2	1	1	3/4	1/2	3/2	316						
26	26	203	203	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	317						
26	26	204	204	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	318						
26	26	206	206	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	319						
26	26	200	200	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	320						
26	26	201	201	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	321						
26	26	202	202	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	322						
26	26	203	203	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	323						
26	26	204	204	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	324						
26	26	205	205	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	325						
26	26	206	206	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	326						
26	26	207	207	0.5	7/4	7/4	Chord	4/2	1	2	1/8	1/8	1	327						
26	26	415/2	415/2	0.5	15/8	15/8	Chord	4/2	1	2	1/8	1/8	1	328						
26	26	200	200	8.0	0	0	Chord	4/2	2	1	2	2	1	329						
27	27	208	208	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	330						
27	27	210	210	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	331						
27	27	212	212	0.0	1	1	Tempo	4/2	1	1	0					𝅗𝅥=85	170.0	𝅗𝅥	85.0	0.0
27	27	212	212	0.0	1	1	StaffText	4/2	1	1	0				<i>rit.</i>					
27	27	212	212	3.0	1	1	Chord	4/2	1	1	3/4	1/2	3/2	332						
27	27	214	214	0.0	3/2	3/2	Tempo	4/2	1	1	0					𝅗𝅥=80	160.0	𝅗𝅥	80.0	0.0
27	27	215	215	0.5	7/4	7/4	Chord	4/2	1	1	1/8	1/8	1	333						
27	27	431/2	431/2	0.5	15/8	15/8	Chord	4/2	1	1	1/8	1/8	1	334						
27	27	208	208	4.0	0	0	Chord	4/2	1	2	1	1	1	335						
27	27	208	208	8.0	0	0	Chord	4/2	2	1	2	2	1	336						
27	27	210	210	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	337						
27	27	211	211	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	338						
27	27	212	212	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	339						
27	27	213	213	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	340						
27	27	214	214	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	341						
27	27	215	215	0.5	7/4	7/4	Chord	4/2	2	2	1/8	1/8	1	342						
27	27	431/2	431/2	0.5	15/8	15/8	Chord	4/2	2	2	1/8	1/8	1	343						
28	28	216	216	0.0	0	0	Tempo	4/2	1	1	0					𝅗𝅥=75	150.0	𝅗𝅥	75.0	0.0
28	28	216	216	4.0	0	0	Chord	4/2	1	1	1	1	1	344						
28	28	220	220	0.0	1	1	Tempo	4/2	1	1	0					𝅗𝅥=70	140.0	𝅗𝅥	70.0	0.0
28	28	220	220	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	345						
28	28	222	222	0.0	3/2	3/2	Tempo	4/2	1	1	0					𝅗𝅥=60	120.0	𝅗𝅥	60.0	0.0
28	28	222	222	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	346						
28	28	218	218	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	347						
28	28	219	219	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	348						
28	28	220	220	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	349						
28	28	221	221	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	350						
28	28	222	222	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	351						
28	28	223	223	0.5	7/4	7/4	Chord	4/2	1	2	1/8	1/8	1	352						
28	28	447/2	447/2	0.5	15/8	15/8	Chord	4/2	1	2	1/8	1/8	1	353						
28	28	216	216	8.0	0	0	Chord	4/2	2	1	2	2	1	354						
28	28	216	216	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	355						
28	28	218	218	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	356						
28	28	220	220	4.0	1	1	Chord	4/2	2	2	1	1	1	357						
29	29	224	224	0.0	0	0	Tempo	4/2	1	1	0					𝅗𝅥=50	100.0	𝅗𝅥	50.0	0.0
29	29	224	224	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	358						
29	29	226	226	0.0	1/2	1/2	Tempo	4/2	1	1	0					𝅗𝅥=40	80.0	𝅗𝅥	40.0	0.0
29	29	226	226	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	359						
29	29	227	227	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	360						
29	29	228	228	0.0	1	1	Tempo	4/2	1	1	0					𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0
29	29	228	228	4.0	1	1	Chord	4/2	1	1	1	1	1	361						
29	29	224	224	8.0	0	0	Chord	4/2	1	2	2	2	1	362						
29	29	224	224	8.0	0	0	Chord	4/2	2	1	2	2	1	363						
29	29	224	224	8.0	0	0	Chord	4/2	2	2	2	2	1	364						
30	30	232	232	0.0	0	0	StaffText	4/2	1	1	0				Alio modo, si placet					
30	30	232	232	0.0	0	0	Tempo	4/2	1	1	0					𝅗𝅥=90	180.0	𝅗𝅥	90.0	1.0
30	30	232	232	4.0	0	0	Chord	4/2	1	1	1	1	1	365						
30	30	236	236	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	366						
30	30	238	238	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	367						
30	30	234	234	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	368						
30	30	235	235	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	369						
30	30	236	236	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	370						
30	30	237	237	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	371						
30	30	475/2	475/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	372						
30	30	238	238	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	373						
31	31	240	240	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	374						
31	31	242	242	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	375						
31	31	244	244	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	376						
31	31	246	246	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	377						
31	31	240	240	4.0	0	0	Chord	4/2	1	2	1	1	1	378						
31	31	244	244	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	379						
31	31	246	246	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	380						
31	31	242	242	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	381						
31	31	243	243	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	382						
31	31	244	244	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	383						
31	31	245	245	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	384						
31	31	491/2	491/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	385						
31	31	246	246	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	386						
32	32	248	248	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	387						
32	32	249	249	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	388						
32	32	250	250	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	389						
32	32	251	251	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	390						
32	32	252	252	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	391						
32	32	253	253	0.5	5/4	5/4	Chord	4/2	1	1	1/8	1/8	1	392						
32	32	507/2	507/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	393						
32	32	254	254	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	394						
32	32	248	248	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	395						
32	32	250	250	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	396						
32	32	251	251	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	397						
32	32	252	252	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	398						
32	32	253	253	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	399						
32	32	507/2	507/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	400						
32	32	254	254	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	401						
32	32	248	248	6.0	0	0	Chord	4/2	2	1	3/2	1	3/2	402						
32	32	254	254	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	403						
33	33	258	258	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	404						
33	33	259	259	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	405						
33	33	260	260	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	406						
33	33	261	261	0.5	5/4	5/4	Chord	4/2	1	1	1/8	1/8	1	407						
33	33	523/2	523/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	408						
33	33	262	262	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	409						
33	33	256	256	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	410						
33	33	258	258	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	411						
33	33	262	262	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	412						
33	33	263	263	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	413						
33	33	256	256	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	414						
33	33	257	257	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	415						
33	33	258	258	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	416						
33	33	259	259	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	417						
33	33	260	260	4.0	1	1	Chord	4/2	2	1	1	1	1	418						
33	33	256	256	4.0	0	0	Chord	4/2	2	2	1	1	1	419						
33	33	262	262	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	420						
34	34	264	264	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	421						
34	34	265	265	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	422						
34	34	266	266	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	423						
34	34	267	267	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	424						
34	34	268	268	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	425						
34	34	269	269	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	426						
34	34	270	270	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	427						
34	34	264	264	4.0	0	0	Chord	4/2	1	2	1	1	1	428						
34	34	268	268	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	429						
34	34	269	269	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	430						
34	34	270	270	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	431						
34	34	271	271	0.5	7/4	7/4	Chord	4/2	1	2	1/8	1/8	1	432						
34	34	543/2	543/2	0.5	15/8	15/8	Chord	4/2	1	2	1/8	1/8	1	433						
34	34	270	270	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	434						
34	34	271	271	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	435						
34	34	264	264	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	436						
34	34	266	266	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	437						
34	34	268	268	4.0	1	1	Chord	4/2	2	2	1	1	1	438						
35	35	272	272	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	439						
35	35	274	274	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	440						
35	35	276	276	4.0	1	1	Chord	4/2	1	1	1	1	1	441						
35	35	272	272	4.0	0	0	Chord	4/2	1	2	1	1	1	442						
35	35	276	276	3.0	1	1	Chord	4/2	1	2	3/4	1/2	3/2	443						
35	35	279	279	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	444						
35	35	272	272	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	445						
35	35	273	273	0.5	1/4	1/4	Chord	4/2	2	1	1/8	1/8	1	446						
35	35	547/2	547/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	447						
35	35	274	274	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	448						
35	35	276	276	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	449						
35	35	278	278	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	450						
35	35	272	272	4.0	0	0	Chord	4/2	2	2	1	1	1	451						
35	35	276	276	4.0	1	1	Chord	4/2	2	2	1	1	1	452						
36	36	286	286	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	453						
36	36	287	287	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	454						
36	36	280	280	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	455						
36	36	281	281	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	456						
36	36	282	282	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	457						
36	36	284	284	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	458						
36	36	286	286	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	459						
36	36	280	280	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	460						
36	36	282	282	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	461						
36	36	284	284	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	462						
36	36	286	286	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	463						
36	36	280	280	4.0	0	0	Chord	4/2	2	2	1	1	1	464						
37	37	288	288	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	465						
37	37	289	289	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	466						
37	37	579/2	579/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	467						
37	37	290	290	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	468						
37	37	288	288	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	469						
37	37	290	290	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	470						
37	37	291	291	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	471						
37	37	292	292	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	472						
37	37	293	293	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	473						
37	37	587/2	587/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	474						
37	37	294	294	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	475						
37	37	288	288	4.0	0	0	Chord	4/2	2	1	1	1	1	476						
37	37	292	292	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	477						
37	37	294	294	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	478						
37	37	290	290	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	479						
37	37	291	291	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	480						
37	37	292	292	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	481						
37	37	293	293	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	482						
37	37	587/2	587/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	483						
37	37	294	294	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	484						
38	38	298	298	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	485						
38	38	300	300	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	486						
38	38	302	302	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	487						
38	38	296	296	8.0	0	0	Chord	4/2	2	1	2	2	1	488						
38	38	296	296	4.0	0	0	Chord	4/2	2	2	1	1	1	489						
38	38	300	300	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	490						
38	38	301	301	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	491						
38	38	302	302	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	492						
38	38	303	303	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	493						
39	39	310	310	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	494						
39	39	311	311	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	495						
39	39	304	304	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	496						
39	39	306	306	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	497						
39	39	308	308	4.0	1	1	Chord	4/2	1	2	1	1	1	498						
39	39	304	304	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	499						
39	39	305	305	2.0	1/4	1/4	Chord	4/2	2	1	1/2	1/2	1	500						
39	39	307	307	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	501						
39	39	308	308	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	502						
39	39	309	309	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	503						
39	39	619/2	619/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	504						
39	39	310	310	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	505						
39	39	304	304	4.0	0	0	Chord	4/2	2	2	1	1	1	506						
39	39	308	308	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	507						
40	40	312	312	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	508						
40	40	313	313	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	509						
40	40	627/2	627/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	510						
40	40	314	314	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	511						
40	40	316	316	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	512						
40	40	318	318	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	513						
40	40	312	312	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	514						
40	40	314	314	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	515						
40	40	312	312	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	516						
40	40	314	314	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	517						
40	40	316	316	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	518						
40	40	318	318	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	519						
40	40	314	314	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	520						
40	40	315	315	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	521						
40	40	316	316	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	522						
40	40	317	317	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	523						
40	40	635/2	635/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	524						
40	40	318	318	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	525						
41	41	320	320	4.0	0	0	Chord	4/2	1	1	1	1	1	526						
41	41	324	324	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	527						
41	41	326	326	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	528						
41	41	322	322	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	529						
41	41	323	323	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	530						
41	41	324	324	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	531						
41	41	325	325	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	532						
41	41	651/2	651/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	533						
41	41	326	326	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	534						
41	41	327	327	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	535						
41	41	320	320	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	536						
41	41	322	322	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	537						
41	41	324	324	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	538						
41	41	326	326	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	539						
41	41	320	320	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	540						
41	41	322	322	4.0	1/2	1/2	Chord	4/2	2	2	1	1	1	541						
41	41	326	326	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	542						
42	42	328	328	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	543						
42	42	330	330	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	544						
42	42	332	332	4.0	1	1	Chord	4/2	1	1	1	1	1	545						
42	42	328	328	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	546						
42	42	329	329	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	547						
42	42	330	330	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	548						
42	42	334	334	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	549						
42	42	330	330	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	550						
42	42	331	331	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	551						
42	42	332	332	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	552						
42	42	333	333	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	553						
42	42	667/2	667/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	554						
42	42	334	334	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	555						
42	42	328	328	4.0	0	0	Chord	4/2	2	2	1	1	1	556						
42	42	332	332	4.0	1	1	Chord	4/2	2	2	1	1	1	557						
43	43	336	336	4.0	0	0	Chord	4/2	1	1	1	1	1	558						
43	43	340	340	4.0	1	1	Chord	4/2	1	1	1	1	1	559						
43	43	338	338	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	560						
43	43	339	339	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	561						
43	43	340	340	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	562						
43	43	341	341	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	563						
43	43	342	342	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	564						
43	43	343	343	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	565						
43	43	336	336	4.0	0	0	Chord	4/2	2	1	1	1	1	566						
43	43	342	342	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	567						
43	43	343	343	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	568						
43	43	336	336	4.0	0	0	Chord	4/2	2	2	1	1	1	569						
43	43	342	342	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	570						
44	44	350	350	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	571						
44	44	344	344	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	572						
44	44	345	345	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	573						
44	44	346	346	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	574						
44	44	347	347	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	575						
44	44	348	348	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	576						
44	44	350	350	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	577						
44	44	344	344	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	578						
44	44	345	345	0.5	1/4	1/4	Chord	4/2	2	1	1/8	1/8	1	579						
44	44	691/2	691/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	580						
44	44	346	346	4.0	1/2	1/2	Chord	4/2	2	1	1	1	1	581						
44	44	350	350	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	582						
44	44	344	344	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	583						
44	44	346	346	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	584						
44	44	348	348	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	585						
44	44	350	350	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	586						
45	45	352	352	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	587						
45	45	354	354	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	588						
45	45	356	356	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	589						
45	45	358	358	0.0	3/2	3/2	Tempo	4/2	1	1	0					𝅗𝅥=85	170.0	𝅗𝅥	85.0	0.0
45	45	358	358	0.0	3/2	3/2	StaffText	4/2	1	1	0				<i>rit.</i>					
45	45	358	358	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	590						
45	45	358	358	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	591						
45	45	359	359	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	592						
45	45	352	352	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	593						
45	45	354	354	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	594						
45	45	356	356	4.0	1	1	Chord	4/2	2	1	1	1	1	595						
45	45	352	352	8.0	0	0	Chord	4/2	2	2	2	2	1	596						
46	46	360	360	0.0	0	0	Tempo	4/2	1	1	0					𝅗𝅥=80	160.0	𝅗𝅥	80.0	0.0
46	46	360	360	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	597						
46	46	362	362	0.0	1/2	1/2	Tempo	4/2	1	1	0					𝅗𝅥=75	150.0	𝅗𝅥	75.0	0.0
46	46	362	362	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	598						
46	46	364	364	0.0	1	1	Tempo	4/2	1	1	0					𝅗𝅥=70	140.0	𝅗𝅥	70.0	0.0
46	46	364	364	4.0	1	1	Chord	4/2	1	1	1	1	1	599						
46	46	368	368	0.0	2	2	Tempo	4/2	1	1	0					𝅗𝅥=60	120.0	𝅗𝅥	60.0	0.0
46	46	360	360	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	600						
46	46	361	361	0.5	1/4	1/4	Chord	4/2	1	2	1/8	1/8	1	601						
46	46	723/2	723/2	0.5	3/8	3/8	Chord	4/2	1	2	1/8	1/8	1	602						
46	46	362	362	4.0	1/2	1/2	Chord	4/2	1	2	1	1	1	603						
46	46	366	366	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	604						
46	46	362	362	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	605						
46	46	363	363	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	606						
46	46	364	364	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	607						
46	46	365	365	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	608						
46	46	731/2	731/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	609						
46	46	366	366	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	610						
46	46	366	366	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	611						
