mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
13	13	102	102	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	167					
13	13	96	96	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	168					
13	13	99	99	2.0	3/4	3/4	Chord	4/2	1	2	1/2	1/2	1	169					
13	13	101	101	2.0	5/4	5/4	Chord	4/2	1	2	1/2	1/2	1	170					
13	13	103	103	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	171					
13	13	96	96	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	172					
13	13	98	98	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	173					
13	13	100	100	4.0	1	1	Chord	4/2	2	1	1	1	1	174					
13	13	96	96	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	175					
13	13	98	98	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	176					
13	13	100	100	2.0	1	1	Chord	4/2	2	2	1/2	1/2	1	177					
13	13	102	102	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	178					
14	14	104	104	8.0	0	0	Chord	4/2	1	1	2	2	1	179					
14	14	104	104	8.0	0	0	Chord	4/2	1	2	2	2	1	180					
14	14	104	104	8.0	0	0	Chord	4/2	2	1	2	2	1	181					
14	14	104	104	8.0	0	0	Chord	4/2	2	2	2	2	1	182					
