mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
3	3	21	21	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	35						
3	3	22	22	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	36						
3	3	16	16	4.0	0	0	Chord	4/2	1	2	1	1	1	37						
3	3	20	20	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	38						
3	3	21	21	2.0	5/4	5/4	Chord	4/2	1	2	1/2	1/2	1	39						
3	3	23	23	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	40						
3	3	16	16	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	41						
3	3	17	17	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	42						
3	3	18	18	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	43						
3	3	19	19	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	44						
3	3	20	20	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	45						
3	3	21	21	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	46						
3	3	22	22	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	47						
3	3	23	23	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	48						
3	3	16	16	3.0	0	0	Chord	4/2	2	2	3/4	1/2	3/2	49						
3	3	19	19	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	50						
3	3	20	20	4.0	1	1	Chord	4/2	2	2	1	1	1	51						
4	4	24	24	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	52						
4	4	26	26	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	53						
4	4	28	28	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	54						
4	4	24	24	8.0	0	0	Chord	4/2	1	2	2	2	1	55						
4	4	24	24	4.0	0	0	Chord	4/2	2	1	1	1	1	56						
4	4	28	28	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	57						
4	4	24	24	4.0	0	0	Chord	4/2	2	2	1	1	1	58						
4	4	28	28	1.5	1	1	Chord	4/2	2	2	3/8	1/4	3/2	59						
4	4	59/2	59/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	60						
4	4	30	30	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	61						
4	4	31	31	0.5	7/4	7/4	Chord	4/2	2	2	1/8	1/8	1	62						
4	4	63/2	63/2	0.5	15/8	15/8	Chord	4/2	2	2	1/8	1/8	1	63						
5	5	32	32	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	64						
5	5	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	65						
5	5	34	34	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	66						
5	5	35	35	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	67						
5	5	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	68						
5	5	32	32	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	69						
5	5	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	70						
5	5	33	33	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	71						
5	5	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	72						
5	5	34	34	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	73						
5	5	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	74						
5	5	35	35	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	75						
5	5	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	76						
6	6	36	36	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	77						
6	6	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	78						
6	6	37	37	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	79						
6	6	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	80						
6	6	38	38	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	81						
6	6	77/2	77/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	82						
6	6	155/4	155/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	83						
6	6	39	39	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	84						
6	6	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	85						
6	6	38	38	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	86						
6	6	79/2	79/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	87						
6	6	36	36	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	88						
6	6	37	37	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	89						
6	6	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	90						
6	6	38	38	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	91						
7	7	40	40	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	92						
7	7	41	41	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	93						
7	7	43	43	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	94						
7	7	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	95						
7	7	41	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	96						
7	7	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	97						
7	7	42	42	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	98						
7	7	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	99						
7	7	43	43	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	100						
7	7	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	101						
7	7	40	40	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	102						
7	7	42	42	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	103						
8	8	44	44	4.0	0	0	Chord	4/4	1	2	1	1	1	104						
8	8	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	105						
8	8	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	106						
8	8	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	107						
8	8	44	44	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	108						
8	8	89/2	89/2	1.0	1/8	1/8	Chord	4/4	2	2	1/4	1/4	1	109						
8	8	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	110						
8	8	46	46	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	111						
8	8	47	47	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	112						
8	8	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	113						
9	9	48	48	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	114						
9	9	99/2	99/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	115						
9	9	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	116						
9	9	51	51	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	117						
9	9	103/2	103/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	118						
9	9	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	119						
9	9	50	50	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	120						
9	9	101/2	101/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	121						
9	9	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	122						
9	9	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	123						
9	9	48	48	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	124						
9	9	97/2	97/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	125						
9	9	49	49	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	126						
9	9	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	127						
9	9	50	50	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	128						
10	10	52	52	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	129						
10	10	105/2	105/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	130						
10	10	53	53	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	131						
10	10	107/2	107/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	132						
10	10	54	54	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	133						
10	10	109/2	109/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	134						
10	10	55	55	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	135						
10	10	111/2	111/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	136						
10	10	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	137						
10	10	53	53	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	138						
10	10	107/2	107/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	139						
10	10	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	140						
10	10	52	52	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	141						
10	10	55	55	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	142						
11	11	56	56	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	143						
11	11	113/2	113/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	144						
11	11	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	145						
11	11	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	146						
11	11	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	147						
11	11	56	56	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	148						
11	11	115/2	115/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	149						
11	11	58	58	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	150						
11	11	59	59	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	151						
11	11	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	152						
11	11	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	153						
11	11	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	154						
11	11	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	155						
11	11	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	156						
11	11	56	56	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	157						
11	11	57	57	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	158						
11	11	58	58	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	159						
12	12	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	160						
12	12	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	161						
12	12	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	162						
12	12	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	163						
12	12	60	60	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	164						
12	12	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	165						
12	12	61	61	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	166						
12	12	123/2	123/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	167						
12	12	62	62	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	168						
12	12	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	169						
12	12	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	170						
12	12	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	171						
12	12	60	60	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	172						
12	12	62	62	1.5	1/2	1/2	Chord	4/4	2	2	3/8	1/4	3/2	173						
12	12	127/2	127/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	174						
13	13	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	175						
13	13	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	176						
13	13	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	177						
13	13	133/2	133/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	178						
13	13	135/2	135/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	179						
13	13	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	180						
13	13	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	181						
13	13	64	64	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	182						
13	13	65	65	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	183						
13	13	131/2	131/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	184						
13	13	66	66	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	185						
13	13	133/2	133/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	186						
13	13	67	67	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	187						
13	13	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	188						
14	14	68	68	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	189						
14	14	69	69	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	190						
14	14	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	191						
14	14	70	70	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	192						
14	14	141/2	141/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	193						
14	14	71	71	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	194						
14	14	143/2	143/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	195						
14	14	68	68	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	196						
14	14	137/2	137/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	197						
14	14	69	69	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	198						
14	14	139/2	139/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	199						
14	14	70	70	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	200						
14	14	141/2	141/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	201						
14	14	71	71	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	202						
14	14	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	203						
14	14	68	68	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	204						
14	14	70	70	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	205						
15	15	72	72	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	206						
15	15	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	207						
15	15	73	73	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	208						
15	15	147/2	147/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	209						
15	15	74	74	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	210						
15	15	149/2	149/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	211						
15	15	299/4	299/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	212						
15	15	75	75	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	213						
15	15	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	214						
15	15	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	215						
15	15	73	73	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	216						
15	15	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	217						
15	15	72	72	4.0	0	0	Chord	4/4	2	2	1	1	1	218						
16	16	153/2	153/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	219						
16	16	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	220						
16	16	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	221						
16	16	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	222						
16	16	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	223						
16	16	76	76	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	224						
16	16	153/2	153/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	225						
16	16	77	77	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	226						
16	16	155/2	155/2	1.0	3/8	3/8	Chord	4/4	1	2	1/4	1/4	1	227						
16	16	157/2	157/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	228						
16	16	315/4	315/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	229						
16	16	79	79	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	230						
16	16	76	76	4.0	0	0	Chord	4/4	2	1	1	1	1	231						
17	17	80	80	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	232						
17	17	161/2	161/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	233						
17	17	81	81	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	234						
17	17	163/2	163/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	235						
17	17	82	82	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	236						
17	17	165/2	165/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	237						
17	17	331/4	331/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	238						
17	17	83	83	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	239						
17	17	167/2	167/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	240						
17	17	80	80	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	241						
17	17	161/2	161/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	242						
17	17	81	81	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	243						
17	17	163/2	163/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	244						
17	17	82	82	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	245						
17	17	83	83	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	246						
18	18	84	84	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	247						
18	18	169/2	169/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	248						
18	18	85	85	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	249						
18	18	171/2	171/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	250						
18	18	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	251						
18	18	84	84	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	252						
18	18	86	86	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	253						
18	18	173/2	173/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	254						
18	18	87	87	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	255						
18	18	175/2	175/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	256						
18	18	84	84	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	257						
18	18	171/2	171/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	258						
18	18	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	259						
18	18	87	87	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	260						
18	18	175/2	175/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	261						
19	19	88	88	2.0	0	0	Chord	8/4	1	1	1/2	1/2	1	262						
19	19	90	90	3.0	1/2	1/2	Chord	8/4	1	1	3/4	1/2	3/2	263						
19	19	93	93	1.0	5/4	5/4	Chord	8/4	1	1	1/4	1/4	1	264						
19	19	94	94	2.0	3/2	3/2	Chord	8/4	1	1	1/2	1/2	1	265						
19	19	88	88	1.0	0	0	Chord	8/4	1	2	1/4	1/4	1	266						
19	19	89	89	2.0	1/4	1/4	Chord	8/4	1	2	1/2	1/2	1	267						
19	19	91	91	1.0	3/4	3/4	Chord	8/4	1	2	1/4	1/4	1	268						
19	19	92	92	4.0	1	1	Chord	8/4	1	2	1	1	1	269						
19	19	88	88	0.5	0	0	Chord	8/4	2	1	1/8	1/8	1	270						
19	19	177/2	177/2	0.5	1/8	1/8	Chord	8/4	2	1	1/8	1/8	1	271						
19	19	89	89	0.5	1/4	1/4	Chord	8/4	2	1	1/8	1/8	1	272						
19	19	179/2	179/2	0.5	3/8	3/8	Chord	8/4	2	1	1/8	1/8	1	273						
19	19	90	90	0.5	1/2	1/2	Chord	8/4	2	1	1/8	1/8	1	274						
19	19	181/2	181/2	0.5	5/8	5/8	Chord	8/4	2	1	1/8	1/8	1	275						
19	19	91	91	0.5	3/4	3/4	Chord	8/4	2	1	1/8	1/8	1	276						
19	19	183/2	183/2	0.5	7/8	7/8	Chord	8/4	2	1	1/8	1/8	1	277						
19	19	92	92	2.0	1	1	Chord	8/4	2	1	1/2	1/2	1	278						
19	19	94	94	0.5	3/2	3/2	Chord	8/4	2	1	1/8	1/8	1	279						
19	19	189/2	189/2	0.5	13/8	13/8	Chord	8/4	2	1	1/8	1/8	1	280						
19	19	95	95	0.5	7/4	7/4	Chord	8/4	2	1	1/8	1/8	1	281						
19	19	191/2	191/2	0.5	15/8	15/8	Chord	8/4	2	1	1/8	1/8	1	282						
19	19	92	92	1.5	1	1	Chord	8/4	2	2	3/8	1/4	3/2	283						
19	19	187/2	187/2	0.5	11/8	11/8	Chord	8/4	2	2	1/8	1/8	1	284						
19	19	94	94	1.0	3/2	3/2	Chord	8/4	2	2	1/4	1/4	1	285						
19	19	95	95	0.5	7/4	7/4	Chord	8/4	2	2	1/8	1/8	1	286						
19	19	191/2	191/2	0.5	15/8	15/8	Chord	8/4	2	2	1/8	1/8	1	287						
20	20	96	96	4.0	0	0	Chord	8/4	1	1	1	1	1	288						
20	20	100	100	1.0	1	1	Chord	8/4	1	1	1/4	1/4	1	289						
20	20	101	101	2.0	5/4	5/4	Chord	8/4	1	1	1/2	1/2	1	290						
20	20	103	103	1.0	7/4	7/4	Chord	8/4	1	1	1/4	1/4	1	291						
20	20	96	96	0.5	0	0	Chord	8/4	1	2	1/8	1/8	1	292						
20	20	193/2	193/2	0.5	1/8	1/8	Chord	8/4	1	2	1/8	1/8	1	293						
20	20	97	97	0.5	1/4	1/4	Chord	8/4	1	2	1/8	1/8	1	294						
20	20	195/2	195/2	0.5	3/8	3/8	Chord	8/4	1	2	1/8	1/8	1	295						
20	20	98	98	1.0	1/2	1/2	Chord	8/4	1	2	1/4	1/4	1	296						
20	20	99	99	1.0	3/4	3/4	Chord	8/4	1	2	1/4	1/4	1	297						
20	20	100	100	4.0	1	1	Chord	8/4	1	2	1	1	1	298						
20	20	96	96	1.5	0	0	Chord	8/4	2	1	3/8	1/4	3/2	299						
20	20	195/2	195/2	0.5	3/8	3/8	Chord	8/4	2	1	1/8	1/8	1	300						
20	20	98	98	1.0	1/2	1/2	Chord	8/4	2	1	1/4	1/4	1	301						
20	20	99	99	1.0	3/4	3/4	Chord	8/4	2	1	1/4	1/4	1	302						
20	20	100	100	1.0	1	1	Chord	8/4	2	1	1/4	1/4	1	303						
20	20	101	101	1.0	5/4	5/4	Chord	8/4	2	1	1/4	1/4	1	304						
